canonical_entity,canonical_entity_id,source_sheet,source_row,source_row_ordinal,cml_licence_no,manufacturer_name_address_composite,licence_validity_date,licensed_is_text,licence_status,variety_brand,source_url,retrieved_at
FMCS,FMCS-01080,,2217,2216,CM/L-4100137773,"TAEKWANG INDUSTRIAL CO., LTD.",NONE,IS 15030 : 2022,OTHER,Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01102,,2218,2217,CM/L-4100140156,"CHINA AMERICAN PETROCHEMICAL CO., LTD",NONE,IS 15030 : 2022,OTHER,Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01107,,2219,2218,CM/L-4100140762,"Oriental Petrochemical (Taiwan) Co., Ltd.",NONE,IS 15030 : 2022,OTHER,Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00866,,2220,2219,CM/L-4100111654,"HANWHA IMPACT CO., LTD",NONE,IS 15030 : 2022,OTHER,Product : Terephthalic Acid-Specification :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00909,,2221,2220,CM/L-4100116967,GC-M PTA COMPANY LIMITED,NONE,IS 15030 : 2022,OTHER,Product : Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00907,,2222,2221,CM/L-4100116664,PT. INDORAMA PETROCHEMICALS,NONE,IS 15030 : 2022,OTHER,Product : Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00921,,2223,2222,CM/L-4100118971,TPT PETROCHEMICALS PUBLIC COMPANY LIMITED,NONE,IS 15030 : 2022,OTHER,Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00896,,2224,2223,CM/L-4100115157,TPT PETROCHEMICALS PUBLIC COMPANY LIMITED,NONE,IS 15030 : 2022,OTHER,Product : Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01417,,2225,2224,CM/L-4100177785,Ineos Aromatics Belgium NV,NONE,IS 15030 : 2022,OTHER,Terephthalic Acid :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01606,,2226,2225,CM/L-4100198793,Manufactures Dior S.R.L,NONE,IS 17043 (Part 2) : 2024,OTHER,Name of the product: Shoes for General Purpose Category: Adult Type-1 Size: Men (36 TO 48 EU) Women :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01605,,2227,2226,CM/L-4100198591,Apex Footwear Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,Adult: Type-1 & Type-2 Size: 36 to 48 EU Additional claims: Water proof shoes :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01612,,2228,2227,CM/L-4100199492,TOD's S.P.A,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product:- SHOES FOR GENERAL PURPOSE Category, Type and sizes:- Adult (sizes: Men 34 to 47.5 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01613,,2229,2228,CM/L-4100199593,Bally Schuhfabriken AG-Factory,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product:- SHOES FOR GENERAL PURPOSE, Category, Type and sizes:- Adult (sizes: UK 4 to UK :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01614,,2230,2229,CM/L-4100199694,ECCO (Thailand) Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product:- Shoes for General Purpose Category, Type, & Sizes:- Adult (Sizes: Men- UK 5 to :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01624,,2231,2230,CM/L-4100200653,CALZATURIFICIO SICLA srl,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General purposes Category:- Adult, Type:- Type 2, Sizes:- 34 EU to 43 EU Additional claims: :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01672,,2232,2231,CM/L-4100206160,Pigini S.R.L.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for general purpose Adult (Sizes: Women-1 TO 7 UK (34 TO 42 EU), Men- 5 to 12 UK (39 TO 47 EU))- :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01666,,2233,2232,CM/L-4100205360,Jay Shree PU Tech,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purposes, A) Kids (sizes:- 5,6,7,8,9,10,11,12,13,& 1 UK)- Children B) Adult (sizes:- :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01756,,2234,2233,CM/L-4100215464,Seymechamlou S.R.L.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose Adult (sizes: Women-34, 35, 36, 37, 38, 39, 40, 41, 42 EU, Men- 39, 40, 41, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01747,,2235,2234,CM/L-4100214462,TOD'S SPA,NONE,IS 17043 (Part 2) : 2024,OTHER,Shoes for General Purpose Adult (Sizes: 34 to 47 EU) Type-2 Without waterproofness and additional :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01748,,2236,2235,CM/L-4100214664,Manifattura Berluti S.R.L,NONE,IS 17043 (Part 2) : 2024,OTHER,Shoes for General Purpose Adult (Sizes: 5 to 12 UK) Type-2 Without waterproofness and additional claims :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01777,,2237,2236,CM/L-4100217973,Capri Footwear Industries s.r.l,NONE,IS 17043 (Part 2) : 2024,OTHER,Shoes for General Purpose Adult (sizes: 2 to 9 UK) Type-2 Without waterproofness and additional claims :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01740,,2238,2237,CM/L-4100213662,Tiger Flex S.R.L,NONE,IS 17043 (Part 2) : 2024,OTHER,Shoes for General Purposes Adult [sizes: women- 2 to 7 UK (34 to 42 EU) & Men- 5 to 12 UK (39 to 47 :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01841,,2239,2238,CM/L-4100224768,"ECCO'LET (PORTUGAL)-FABRICA DE SAPATOS, LIMITADA",NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General purpose, Adult- (Sizes: Men- 5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11 UK and Women- :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01842,,2240,2239,CM/L-4100224869,SALVATORE FERRAGAMO SPA,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purposes, Adult (sizes: 4 to 11 UK) Type-2 Without waterproofness and additional :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02230,,2241,2240,CM/L-4100264376,FREELAND S.R.L,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purposes, Category, Type, and sizes:- Adult (sizes: 1 to 12 UK) - Type-2, Additional :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02247,,2242,2241,CM/L-4100266178,Foot Mark Footwear Ltd,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Category, Type, & sizes:- a) Kids (sizes - 1,2,3,4,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02214,,2243,2242,CM/L-4100262776,Shengxi Footwear Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Category, Type, & Sizes: a) Kids (sizes: 2,3,4,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,1,&1.5 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02169,,2244,2243,CM/L-4100258179,Nadia Shoes Pvt. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Category, Type, & Sizes:- Adult (size: 35 to 42 EU for Women & 39 to 48 EU :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02144,,2245,2244,CM/L-4100255577,ROFU (THAILAND) LTD,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Adult:- Type -2 Sizes: 5 to 12 UK, Men & Women, Additional claims- Not :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02145,,2246,2245,CM/L-4100255779,Edison Footwear Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Category:- Kids (Sizes- 1 to 13.5 & 1-1.5 UK) & Adult- Type-1 & Type-2 (sizes: :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02123,,2247,2246,CM/L-4100253472,LICCARDO MANUFACTURE S.R.L,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product: Shoes for General Purposes, Category, Type and Sizes:- Type-2, Adult (Size: 4-12 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02092,,2248,2247,CM/L-4100250163,IN. CO SPA,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Adult:- Type-2 (Sizes:- 1,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01967,,2249,2248,CM/L-4100237676,Stateway Vietnam Footwear Company Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose Adult, Type-1, Male-6.5, 7, 7.5,8,8.5,9,9.5,10,10.5,11,11.5,& 12 UK Female-3,3.5,4,4.5,5,5.5, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01968,,2250,2249,CM/L-4100237777,Golden Star Company Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Adult:- Type-2, Size:- Male- 6 to 12 UK Female- 2.5 to 9 UK Additional :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01988,,2251,2250,CM/L-4100239781,DISGRAMARC S.L,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Adult, Type-2, Size:- 33,34,35,36,38,39,40,41,42,43,44,45,46,& 47 EU Without :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02426,,2252,2251,CM/L-4100284281,Multi-Line Industries Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product Shoes for General Purposes Category, Type and Size a) Kids(sizes: 16 to 35 EU) b) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02437,,2253,2252,CM/L-4100285384,Wing Star Shoes Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product:- Shoes for General Purpose, Category, Type, & Sizes:- Adult (sizes: 1 to 12 UK)-Type :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02448,,2254,2253,CM/L-4100286487,EMMGI PROD SRL (Ltd),NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product:- Shoes for General Purpose, Category, Types, & Sizes:- Adult- Type-1, Sizes:- :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02285,,2255,2254,CM/L-4100270068,Nillab Manifatture Italiane S.p.a,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product SHOES FOR GENERAL PURPOSE Category, Type and sizes a) Adult (sizes: 2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02286,,2256,2255,CM/L-4100270169,ROVEDA Srl,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product SHOES FOR GENERAL PURPOSE Category, Type and sizes a) Adult (sizes: 2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02125,,2257,2256,CM/L-4100253674,Vijaya cements Pvt Ltd.,NONE,IS 269 : 2015,OTHER,"Ordinary Portland Cement, Grade- OPC 43, without optional requirement of transverse strength. :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02272,,2258,2257,CM/L-4100268788,Prosperity Footwear Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"SHOES FOR GENERAL PURPOSE, Category, Type and sizes:- a) Kids (sizes: 2,3,4,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02254,,2259,2258,CM/L-4100266885,SANTONI S.P.A,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Category, Type, & Sizes:- Adult - Type 2 (Sizes: For women- 34 to 42 EU :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02251,,2260,2259,CM/L-4100266582,ATELIER HCL S.R.L,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purposes, Category, Type, & Sizes: Adult- Type 2 (sizes: 1,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02299,,2261,2260,CM/L-4100271474,Golden Delta Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Shoes for General Purpose, Category, Type, & Sizes: A) Kids (sizes: 18 to 33 EU) B) Adult (sizes: 33 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02967,,2262,2261,CM/L-4100338480,Tian Yu International Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product Shoes for General Purpose Category, Type and sizes i) Kids, Size- UK- 1, 2, 3, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02719,,2263,2262,CM/L-4100313666,Hong An Shoes Joint Stock Company,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: Kids: Size: Infants-18 to 23 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02805,,2264,2263,CM/L-4100322263,Nguyen Nguyen Phuoc Trading Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02779,,2265,2264,CM/L-4100319678,Aurora Vietnam Industrial Footwear Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,:,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02636,,2266,2265,CM/L-4100305263,Valentino Sporting Shoes S.r.l,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Type and Sizes : Adult:-Type-2 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02637,,2267,2266,CM/L-4100305364,valentino shoes lab (Bucine),NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the Product: Shoes for General Purpose Category,Type,Sizes: Adult:- Type-2 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02638,,2268,2267,CM/L-4100305465,Valentino shoes lab s.r.l,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product : Shoes for General Purpose Category, Type and Sizes: Adult:-Type-2 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02676,,2269,2268,CM/L-4100309271,Vinh Long Footwear Co. Ltd.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: a) Type 1 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02677,,2270,2269,CM/L-4100309372,Thanh Phat Leather Shoes Export Company Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: a) Type 2 Sizes: 33,34,35,36,37,38,39,40,41,42.43,44,45,46 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02680,,2271,2270,CM/L-4100309675,Giuseppe Zanotti S.p.A,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: Adult: a) Type 1 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02393,,2272,2271,CM/L-4100280879,Pontus Footwear Ltd,NONE,IS 15844 (Part 1) : 2023,OTHER,Name of the product: Sports Footwear – Part 1 – General Purpose Category: Adult Type-2 Sizes (US :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02682,,2273,2272,CM/L-4100309877,PHONG THAI AN COMMERCIAL PRODUCTION COMPANY LIMITED,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: Adult: a) Type 2 Sizes: 33,34,35,36,37,38,39,40,41,42,43,44,45,46 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02683,,2274,2273,CM/L-4100309978,Chang Shuen Company Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: Adult : a) Type 2 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02688,,2275,2274,CM/L-4100310458,EVATECH VIETNAM CO. LTD,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of Product: Shoes for General Purpose Category, Types and sizes: a) Kids(sizes:3,4,5,6,7,8,9,10,11 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02612,,2276,2275,CM/L-4100302863,Hoa Phong Import Export Trading Company Limited,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the Product SHOES FOR GENERAL PURPOSE Category, Type and sizes Adult – Type-2 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02557,,2277,2276,CM/L-4100297391,Rene Caovilla S.P.A.,NONE,IS 17043 (Part 2) : 2024,OTHER,"Name of the product:- Shoes for General Purpose, Category, Type, & Sizes:- Adult (sizes:- 34 to 42 EU) 1) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01764,,2278,2277,CM/L-4100216365,Sri Trang Gloves (Thailand)Public Company Limited,NONE,IS 15354 (Part 1) : 2018,OTHER,Name of the Product Single-Use Medical Examination Gloves- Gloves Made from Rubber Latex/Rubber Solution Type :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00155,,2279,2278,CM/L-4042743,Novolipetsk Steel,NONE,IS 15391 : 2003,OTHER,"Product: Cold Rolled Non-Oriented Electrical Steel Sheet and Strip – Semi Processed Type, Steel Designation :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00817,,2280,2279,CM/L-4100105962,LOFTEN (THAILAND) COMPANY LTD.,NONE,IS 15392 : 2003,OTHER,Name of the product Aluminium and Aluminium alloy Bare foil for food packaging Grade 40800 Form of :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01113,,2281,2280,CM/L-4100141360,"YOOSUNG ALUMINIUM CO., LTD.",NONE,IS 15392 : 2003,OTHER,Name of the Product Aluminium and Aluminium Alloy Bare Foil for Food Packaging Grade 19000 Form of :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00965,,2282,2281,CM/L-4100124259,DINGHENG NEW MATERIALS COMPANY LIMITED,NONE,IS 15392 : 2003,OTHER,Name of the product Aluminium and Aluminium alloy Bare foil for food packaging Grade 31000 40800 Nominal :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00620,,2283,2282,CM/L-4100076880,Sichuan Golden Elephant Sincerity Chemical Co. Ltd,NONE,IS 15623 : 2005,OTHER,"Melamine (2,4,6), Triamino (1,3,5), Triazine as per IS 15623:2005 :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01299,,2284,2283,CM/L-4100163168,QATAR MELAMINE COMPANY,NONE,IS 15623 : 2005,OTHER,"Melamine (2,4,6 Triamino 1,3,5 Triazine) :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-02586,,2285,2284,CM/L-4100300253,PT PANGERAN MAJU BAHAGIA,NONE,IS 15644 : 2006,OTHER,Electric Battery Operated Ride On Toys B- Toys for physical activities 34- Child sized electrical :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-01154,,2286,2285,CM/L-4100145974,"Cheng Shin Rubber Ind. Co., Ltd.",NONE,IS 15627 : 2005,OTHER,Name of the Product Pneumatic Tyres for Two and Three-Wheeled Motor Vehicles and Quadricycles S.N. Application :,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00334,,2287,2286,CM/L-4100024760,PT. EVOLUZIONE TYRES,NONE,IS 15627 : 2005,OTHER,"Automotive Vehicles-Pneumatic tyres for Two and Three Wheeled Motor Vehicles : Biasply, Normal & Tubeless :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00243,,2288,2287,CM/L-4100007154,Pirelli Tyre Co. Ltd.,NONE,IS 15627 : 2005,OTHER,"Automotive Vehicles- Pneumatic tyres for Two and Three Wheeled Motor Vehicles : Normal, Radial, :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00228,,2289,2288,CM/L-4100003449,Michelin Espana Portugal S.A,NONE,IS 15627 : 2005,OTHER,"Automotive Vehicles-Pneumatic tyres for Two and Three Wheeled Motor Vehicles Normal, Radial Ply , :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00237,,2290,2289,CM/L-4100005453,Tiumsun Rubber Tire (Weihai) co. Ltd.,NONE,IS 15627 : 2005,OTHER,"Automotive Vehicles-Pneumatic tyres for Two and Three Wheeled Motor Vehicles: Bias, Tubeless for : VERTIGO - TIMSUN",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00116,,2291,2290,CM/L-4034037,Zhongce Rubber Group co. Ltd..,NONE,IS 15627 : 2005,OTHER,"Automotive Vehicles:- Pneumatic tyres for Two and Three Wheeled Motor vehicles: Normal, biasply, tubetype : CHAOYANG - WESTLAKE - GOODRIDE - YARTU - GOLDENCROWN - ORNATE - TRAZANO - AKINA - FIRENZA - RISEN",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00176,,2292,2291,CM/L-4047551,Pirelli Deuteschland GmbH,NONE,IS 15627 : 2005,OTHER,"Automotive Vehicles – Pneumatic tyres for Two and Three Wheeled Motor Vehicles: Normal, Radial and :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00076,,2293,2292,CM/L-4022232,Bridgestone Corporation Nasu Plant,NONE,IS 15627 : 2022,OTHER,"1. 110/80R19 59V, Normal use, Standard Construction, Radial, Tubeless type, Ply rating - NA, Fabric material- : BRIDGESTONE",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00056,,2294,2293,CM/L-4017441,Michelin Siam Co. Ltd.,NONE,IS 15627 : 2022,OTHER,"1. 130/70-17 62S, Normal use, Standard Construction, Bias ply, Tubeless type, Ply rating - NA, Fabric :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00403,,2295,2294,CM/L-4100040455,Jiangsu Sanyuan Tire Co. Ltd.,NONE,IS 15627 : 2022,OTHER,Automotive Vehicles-Pneumatic tyres for Two and Three Wheeled Motor Vehicles and Quadricycles: : CABALLO - FORZA - NJK - VERTIGO,https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00656,,2296,2295,CM/L-4100081873,Cheng Shin Rubber Ind Co. Ltd,NONE,IS 15627 : 2022,OTHER,"1. 180/55ZR17 (73W), Normal use, Standard Construction, Radial, Tubeless type, Ply rating - NA, Fabric :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
FMCS,FMCS-00719,,2297,2296,CM/L-4100091169,"Sumitomo Rubber Industries, Ltd",NONE,IS 15627 : 2022,OTHER,"1. 120/70ZR17 (58W), Normal use, Standard Construction, Radial, Tubeless type, Ply rating - NA, Fabric :",https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php,2026-08-31
