canonical_entity,canonical_entity_id,source_sheet,source_row,source_centre_ids,centre_name,centre_code,address,city,district,state,pin,recognition_status,recognition_status_raw,validity,hallmarking_scope,services,source_url
HALLMARKING,HM-01863,,1419,AHC-WRO-RAHC-R-400795-O1-,International Hallmark & Assay Pvt Ltd,WRO/RAHC/R-400795(O1),"Plot no. 124, 6th floor,Kalamandir House, Ghoddod Road, Surat., SURAT, SURAT, GUJARAT ,395007",SURAT,SURAT,GUJARAT,395007,ACTIVE,Operative,26/05/2027,"Yellow Gold,White Gold Nickel based Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01864,,1420,AHC-WRO-RAHC-R-400796,SHREEM HALLMARKING CENTRE,WRO/RAHC/R-400796,"TF/305, NATIONAL PLAZA, OPP. LAL BUNGLOWSWAGAT CHAR RASTA, C.G. ROAD, AHMEDABAD, AHMEDABAD, AHMEDABAD G.P.O., GUJARAT ,380006",AHMEDABAD G.P.O,AHMEDABAD,GUJARAT,380006,ACTIVE,Operative,17/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01867,,1421,AHC-WRO-RAHC-R-400800,G N Hallmarking s A unit of Multiplex Enterprises Pvt Ltd,WRO/RAHC/R-400800,"Shah & Nahar Industrial Estate, A-1,G-142,1st Floor, Sitaram Jadhav Marg, Lower Pare, MUMBAI CITY, PRABHADEVI, MAHARASHTRA ,400013",PRABHADEVI,MUMBAI CITY,MAHARASHTRA,400013,ACTIVE,Operative,16/07/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01869,,1422,AHC-WRO-RAHC-R-400802,PARMESWARI DEVI HALLMARKING CENTRE,WRO/RAHC/R-400802,"63/A, KANCHWALA BUILDING, 3RD GLOOR, ROOM NO.26,DHANJI STREET MUMBAI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400003",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400003,ACTIVE,Operative,25/08/2027,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01870,,1423,AHC-WRO-RAHC-R-400803,Mahalaxmi Hallmark Centre,WRO/RAHC/R-400803,"260, B-Ward, Khardekar Bol,Parit Galli, Gujari, Kolhapur., KOLHAPUR, KOLHAPUR, MAHARASHTRA ,416012",KOLHAPUR,KOLHAPUR,MAHARASHTRA,416012,ACTIVE,Operative,14/09/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01871,,1424,AHC-WRO-RAHC-R-400804,GIRIJA HALLMARKING CENTRE,WRO/RAHC/R-400804,"SHOP NO 101KIBE SANKUL MARUTI LANE RATNAGIRI, RATNAGIRI, RATNAGIRI, MAHARASHTRA ,415612",RATNAGIRI,RATNAGIRI,MAHARASHTRA,415612,ACTIVE,Operative,28/09/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01872,,1425,AHC-WRO-RAHC-R-400805,Shree Shiv Shakti Assaying & Hallmarking centre,WRO/RAHC/R-400805,"Office No. 117, Vikas Paradise,Bhakti Marg, Mulund (W), MUMBAI SUBURBAN, MUMBAI SUBURBAN, MAHARASHTRA ,400080",MUMBAI SUBURBAN,MUMBAI SUBURBAN,MAHARASHTRA,400080,ACTIVE,Operative,12/10/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01875,,1426,AHC-WRO-RAHC-R-400810,Rajkotwala Gold Testing Lab,WRO/RAHC/R-400810,"Near Sukhadiya Sweet Mart,Moti Bazaar, Palanpur, Dist: Banaskantha., BANASKANTHA, PALANPUR, GUJARAT ,385001",PALANPUR,BANASKANTHA,GUJARAT,385001,ACTIVE,Operative,31/01/2028,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01876,,1427,AHC-WRO-RAHC-R-400811,SHIV SHAKTI HALLMARKING CENTRE,WRO/RAHC/R-400811,"13/1816, 2ND FLOORMOTI BAZAR, TOWER ROAD, BANASKANTHA, PALANPUR, GUJARAT ,385001",PALANPUR,BANASKANTHA,GUJARAT,385001,ACTIVE,Operative,03/02/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01877,,1428,AHC-WRO-RAHC-R-400812,NAKSHATRA HALLMARK CENTRE,WRO/RAHC/R-400812,"3RD&4TH FLOOR,T J HOUSE,M G HAVELI ROADMANEK CHOWK, AHMEDABAD, AHMEDABAD G.P.O., GUJARAT ,380001",AHMEDABAD G.P.O,AHMEDABAD,GUJARAT,380001,ACTIVE,Operative,23/02/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01878,,1429,AHC-WRO-RAHC-R-400813,VARIETY MARKING CENTRE,WRO/RAHC/R-400813,"245, N.K. BUILDING, 3RD FLOOR,MUMBADEVI ROAD,ABOVE KESHAVLAL DALPATLAL ZAVERI, MUMBAI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,SUSPENDED,Under Suspension,23/02/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01880,,1430,AHC-WRO-RAHC-R-400817,Alankar Hallmarking Centre,WRO/RAHC/R-400817,"202,Shambhu Complex Vad chowk Rajmarg Vad Chowk, RAJKOT, UPLETA LATI PLOT, GUJARAT ,360490",UPLETA LATI PLOT,RAJKOT,GUJARAT,360490,ACTIVE,Operative,06/04/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01882,,1431,AHC-WRO-RAHC-R-400819,MAYUR HALLMARKING CENTRE,WRO/RAHC/R-400819,"MAYUR, SHINGADA TALAO,GURUDWARA ROAD, NASHIK, NASHIK, NASHIK CITY, MAHARASHTRA ,422001",NASHIK CITY,NASHIK,MAHARASHTRA,422001,ACTIVE,Operative,19/04/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01883,,1432,AHC-WRO-RAHC-R-400822,GN HALLMARKING A UNIT OF AV GOLD PVT LTD,WRO/RAHC/R-400822,"809,BUDHWAR PETH , MAHONAHR BHAVN ,3RD FLOORFLAT NO -7,MOTI CHOWK ,PUNE, PUNE, PUNE CITY, MAHARASHTRA ,411002",PUNE CITY,PUNE,MAHARASHTRA,411002,ACTIVE,Operative,07/06/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01884,,1433,AHC-WRO-RAHC-R-400824,VARIETY HALLMARK,WRO/RAHC/R-400824,"UNIT 122, BLUE ROSE INDUSTRIES PREMISES,1ST FLOOR,OFF W.E. HIGHWAY, BORIVLI [EAST], MUMBAI, MAHARASHTRA, MUMBAI CITY, BORIVALI WEST, MAHARASHTRA ,400066",BORIVALI WEST,MUMBAI CITY,MAHARASHTRA,400066,ACTIVE,Operative,08/06/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01885,,1434,AHC-WRO-RAHC-R-400825,NAAKODA HALLMARKING CENTRE,WRO/RAHC/R-400825,"26 FIRST AGIARY LANEPARSI GALLI FIRST FLOOR KHARAKUWA ZAVERI BAZAR, MUMBAI CITY, MANDVI (MUMBAI), MAHARASHTRA ,400003",MANDVI (MUMBAI),MUMBAI CITY,MAHARASHTRA,400003,ACTIVE,Operative,09/06/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01886,,1435,AHC-WRO-RAHC-R-400825-O1-,NAAKODA HALLMARKING CENTRE,WRO/RAHC/R-400825(O1),"26 FIRST AGIARY LANEPARSI GALLI FIRST FLOOR KHARAKUWA ZAVERI BAZAR, MUMBAI CITY, MANDVI (MUMBAI), MAHARASHTRA ,400003",MANDVI (MUMBAI),MUMBAI CITY,MAHARASHTRA,400003,ACTIVE,Operative,09/06/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01889,,1436,AHC-WRO-RAHC-R-400832,SURAT HALLMARKING CENTRE,WRO/RAHC/R-400832,"SY.NO.3, PLOT NO.186-87, FIRSY,VARACHHA ROAD, KARANJ MATAWADI,, SURAT, SURAT, GUJARAT ,395006",SURAT,SURAT,GUJARAT,395006,ACTIVE,Operative,18/07/2028,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01894,,1437,AHC-WRO-RAHC-R-400841,Ms RK Hallmarking Centre,WRO/RAHC/R-400841,"2nd floor, Shop C1-C5, Vallabha Ashray,Opp. Lal Bagh, Chandi Bazaar, Jamnagar., JAMNAGAR, JAMNAGAR, GUJARAT ,361001",JAMNAGAR,JAMNAGAR,GUJARAT,361001,ACTIVE,Operative,18/09/2028,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01896,,1438,AHC-WRO-RAHC-R-400843,V G GOLD ASSAYING & HALLMARKING CENTRE,WRO/RAHC/R-400843,"28/29 RAJSHRUNGI COMPLEX OPP. ASHAPURA TEMPLE, RAJKOT, RAJKOT, GUJARAT ,360001",RAJKOT,RAJKOT,GUJARAT,360001,ACTIVE,Operative,04/10/2028,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01899,,1439,AHC-WRO-RAHC-R-400847,NCH Service P Ltd,WRO/RAHC/R-400847,"201, Opp. Prabhat Boot House, Patva Sheri,Mota Bazar, Navsari, Gujarat - 396445, NAVSARI, NAVSARI, GUJARAT ,396445",NAVSARI,NAVSARI,GUJARAT,396445,ACTIVE,Operative,08/11/2028,"Yellow Gold,White Gold Nickel based Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01907,,1440,AHC-WRO-RAHC-R-400858,I Goldi Hallmarking & Assaying Center,WRO/RAHC/R-400858,"1st Floor, Office No.104, Diamond Plaza,Rampura Main Road, Near Patidar Samaj Bhavan,, SURAT, SURAT, GUJARAT ,395003",SURAT,SURAT,GUJARAT,395003,ACTIVE,Operative,11/01/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01908,,1441,AHC-WRO-RAHC-R-400859,SHREE ADINATH LAB,WRO/RAHC/R-400859,"1723/A2, FIRST & SECOND FLOORSARAF BAZAR BHAVANI PETH, JALGAON, JALGAON, MAHARASHTRA ,425001",JALGAON,JALGAON,MAHARASHTRA,425001,ACTIVE,Operative,10/01/2029,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01912,,1442,AHC-WRO-RAHC-R-400866,Sanskar Hallmarking Centre,WRO/RAHC/R-400866,"Tika No.7/1, Survey No.187,1st & 2nd Floor,Kapad Bazar, Tower Road,Opp. Kapol Mahajan Wadi., AMRELI DISTRICT, AMRELI, GUJARAT ,365601",AMRELI,AMRELI DISTRICT,GUJARAT,365601,ACTIVE,Operative,14/03/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01913,,1443,AHC-WRO-RAHC-R-400867,SHREE GIRIRAJ HALLMARKING CENTRE,WRO/RAHC/R-400867,"SHOP NO 4, SHIV SHOPPING MOL,DERA STREET NANI BAZAR, GONDAL, Rajkot, Gujarat, RAJKOT, GONDAL, GUJARAT ,360311",GONDAL,RAJKOT,GUJARAT,360311,ACTIVE,Operative,20/03/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01916,,1444,AHC-WRO-RAHC-R-400872,SHRIRAM ASSAYING AND HALLMARKING CENTRE,WRO/RAHC/R-400872,"Flat no 13,1st floor,Savitri plaza,Bhende galliCS No.156-157,Gujari,C ward,Karveer,Kolhapur, KOLHAPUR, KOLHAPUR, MAHARASHTRA ,416012",KOLHAPUR,KOLHAPUR,MAHARASHTRA,416012,ACTIVE,Operative,27/04/2029,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01917,,1445,AHC-WRO-RAHC-R-400873,SHRI SADGURU HALLMARKING CENTER,WRO/RAHC/R-400873,"SHOP NO.28, SURMALHAR CHS, PLOT NO.43, SECTOR 36,K, RAIGAD, JCI KAMOTHE, MAHARASHTRA ,410209",JCI KAMOTHE,RAIGAD,MAHARASHTRA,410209,ACTIVE,Operative,15/05/2026,"Gold,Yellow Gold Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01918,,1446,AHC-WRO-RAHC-R-400878,R J HALLMARKING CENTRE,WRO/RAHC/R-400878,"Office No.5, 1st Floor,Ajanta Co-OperativePremises Society Ltd,Tilak Road, Santacruz (west), MUMBAI CITY, SANTACRUZ(WEST), MAHARASHTRA ,400054",SANTACRUZ(WEST),MUMBAI CITY,MAHARASHTRA,400054,ACTIVE,Operative,10/07/2029,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01922,,1447,AHC-WRO-RAHC-R-400883,VELLOCITY ASSAYING AND HALLMARK CENTRE,WRO/RAHC/R-400883,"4TH FLOOR,, FLAT NO.12,, BHAVNA BLDGGAUSHALA LANE,RAMLILA MAIDAN,, MALAD-EAST, Mumbai, MUMBAI SUBURBAN, MUMBAI SUBURBAN, MAHARASHTRA ,400097",MUMBAI SUBURBAN,MUMBAI SUBURBAN,MAHARASHTRA,400097,ACTIVE,Operative,31/07/2029,"Yellow Gold,White Gold Nickel based,White Gold Palladium based,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01923,,1448,AHC-WRO-RAHC-R-400884,SURYA HALLMARKINGS,WRO/RAHC/R-400884,"UNIT NO 412, 4TH FLOOR, BUSSA UDYOG BHAVAN,T.J ROAD, WARD NO- F SOUTH, SEWREEE WEST,MUMBAI., MUMBAI CITY, SEWRI, MAHARASHTRA ,400015",SEWRI,MUMBAI CITY,MAHARASHTRA,400015,OTHER,Deferred,07/08/2026,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01929,,1449,AHC-WRO-RAHC-R-400890,G N HALLMARKING CENTRE,WRO/RAHC/R-400890,"746/B,1st & 2 nd floor,Raviwar Peth, Pune, PUNE, RAVIWAR PETH, MAHARASHTRA ,411002",RAVIWAR PETH,PUNE,MAHARASHTRA,411002,ACTIVE,Operative,18/09/2026,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01931,,1450,AHC-WRO-RAHC-R-400892,MAHARAJA HALLMARK CENTRE,WRO/RAHC/R-400892,"ADITI APARTMENT,F-2/A/5,3 RD FLOOR,PLOT NO.12,SECTOR-9,VASHI,NAVI MUMBAI-400703, THANE, VASHI (THANE), MAHARASHTRA ,400703",VASHI (THANE),THANE,MAHARASHTRA,400703,ACTIVE,Operative,20/09/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01932,,1451,AHC-WRO-RAHC-R-400893,Mahalakshmi Hallmarkings,WRO/RAHC/R-400893,"CTS NO.450, ASHA APARTMENT, 1ST FLOOR, BAGADE ROADRAVIWAR PETH,PUNE, PUNE, RAVIWAR PETH, MAHARASHTRA ,411002",RAVIWAR PETH,PUNE,MAHARASHTRA,411002,ACTIVE,Operative,20/09/2026,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01935,,1452,AHC-WRO-RAHC-R-400896,NITYANAND ASSAYING AND HALLMARKING CENTER,WRO/RAHC/R-400896,"4th, Office No.118/120, Ashok House,Shaikh Memon Street, Zaveri Bazar, Kalbadevi,MUMBI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,ACTIVE,Operative,02/10/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01936,,1453,AHC-WRO-RAHC-R-400896-O1-,NITYANAND ASSAYING AND HALLMARKING CENTER,WRO/RAHC/R-400896(O1),"4th, Office No.118/120, Ashok House,Shaikh Memon Street, Zaveri Bazar, Kalbadevi,MUMBI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,ACTIVE,Operative,02/10/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01938,,1454,AHC-WRO-RAHC-R-400899,OMKAR HALLMARKING CENTRE,WRO/RAHC/R-400899,"479 GIRIRAJ SADAN,3RD FLOORPUNE-411002, PUNE, RAVIWAR PETH, MAHARASHTRA ,411002",RAVIWAR PETH,PUNE,MAHARASHTRA,411002,ACTIVE,Operative,04/12/2026,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01939,,1455,AHC-WRO-RAHC-R-400900,Sonai Hallmark Center,WRO/RAHC/R-400900,"Ganpati Peth,664,Sanchit Hight,Pethbhag,Sangli, SANGLI, GANPATI PETH SANGLI, MAHARASHTRA ,416416",GANPATI PETH SANGLI,SANGLI,MAHARASHTRA,416416,ACTIVE,Operative,18/12/2026,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01940,,1456,AHC-WRO-RAHC-R-400902,NAVKKAR HALLMARKINGS,WRO/RAHC/R-400902,"Floor No-10TH 2ND FLOOR PLOT-55/57 MIRZA STREETZAVERI BAZAR, MUMBAI, MAHARASHTRA - 400003, MUMBAI CITY, SEWRI, MAHARASHTRA ,400003",SEWRI,MUMBAI CITY,MAHARASHTRA,400003,ACTIVE,Operative,25/12/2026,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01941,,1457,AHC-WRO-RAHC-R-400903,SARITA TOUCH AND HALLMARKING CENTRE,WRO/RAHC/R-400903,"C8-3RD FLOOR SAHYOG NAGAR CHS LTD JOSHI ALI, RAIGAD, PANVEL, MAHARASHTRA ,410206",PANVEL,RAIGAD,MAHARASHTRA,410206,ACTIVE,Operative,05/02/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01943,,1458,AHC-WRO-RAHC-R-400907,PRINCE HALLMARKING & REFINERY PVT LTD,WRO/RAHC/R-400907,"BHAKTI NIWAS , GROUND FLOOR, DERA SERI ,SONI BAZARRAJKOT-360001, GUJARAT., RAJKOT, RAJKOT, GUJARAT ,360001",RAJKOT,RAJKOT,GUJARAT,360001,ACTIVE,Operative,14/02/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01944,,1459,AHC-WRO-RAHC-R-400907-O1-,PRINCE HALLMARKING & REFINERY PVT LTD,WRO/RAHC/R-400907(O1),"BHAKTI NIWAS , GROUND FLOOR, DERA SERI ,SONI BAZARRAJKOT-360001, GUJARAT., RAJKOT, RAJKOT, GUJARAT ,360001",RAJKOT,RAJKOT,GUJARAT,360001,ACTIVE,Operative,14/02/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01945,,1460,AHC-WRO-RAHC-R-400908,SHREE TRIMURTI HALLMARK CENTRE,WRO/RAHC/R-400908,"12/578 TRIMURTI NIWAS GROUNG FLOOR,SATPUTE LANE12/578 TRIMURTI NIWAS GROUNG FLOOR,SATPUTE LANE, KOLHAPUR, ICHALKARANJI, MAHARASHTRA ,416115",ICHALKARANJI,KOLHAPUR,MAHARASHTRA,416115,ACTIVE,Operative,14/02/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01948,,1461,AHC-WRO-RAHC-R-400911,Jonson Assay and Hallmarking Centre,WRO/RAHC/R-400911,"2nd Floor, Shivam Shopping Centre, Opp SindhiCloth Market, Mata Sheri, Near Gandhi Chowk, BANASKANTHA, DISA BAZAR, GUJARAT ,385535",DISA BAZAR,BANASKANTHA,GUJARAT,385535,ACTIVE,Operative,19/02/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01949,,1462,AHC-WRO-RAHC-R-400912,SWASTIK HALLMARKING CENTER,WRO/RAHC/R-400912,"H.NO 24, 2ND AND 3RD FLOORNAVI CHAWL, BAZAR PETH, THANE, BHIWANDI, MAHARASHTRA ,421302",BHIWANDI,THANE,MAHARASHTRA,421302,ACTIVE,Operative,21/02/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01950,,1463,AHC-WRO-RAHC-R-400914,VASAVI ASSAYING AND HALLMARKING CENTRE,WRO/RAHC/R-400914,"260 ""C"" WARD, LAXMI PLAZA, PHADNIS LANEBHENDE GALLI, NEAR SHIVAJI PUTALA, KOLHAPUR, KOLHAPUR, KOLHAPUR CITY, MAHARASHTRA ,416002",KOLHAPUR CITY,KOLHAPUR,MAHARASHTRA,416002,ACTIVE,Operative,20/03/2027,Gold & Silver Both Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01951,,1464,AHC-WRO-RAHC-R-400916,PATEL HALLMARK CENTRE,WRO/RAHC/R-400916,"STREET NO.1,NR. BRAHM CHHATRIYA VADI, R S NO. 186PLOT NO 8 SHREE RANCHHODNAGAR PEDAK ROAD RAJKOT, RAJKOT, RAJKOT, GUJARAT ,360003",RAJKOT,RAJKOT,GUJARAT,360003,ACTIVE,Operative,05/04/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01953,,1465,AHC-WRO-RAHC-R-400919,OSKAR HALLMARK CENTRE LLP,WRO/RAHC/R-400919,"1ST FLOOR, 152 SARAF BAZAAR , BALAJI PETHJALGAON, JALGAON, JALGAON, MAHARASHTRA ,425001",JALGAON,JALGAON,MAHARASHTRA,425001,ACTIVE,Operative,26/04/2027,Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01955,,1466,AHC-WRO-RAHC-R-400923,MAA KALI HALLMARKING CENTRE,WRO/RAHC/R-400923,"5th Floor, 503, 24 Carat Building,Opp. Samartheshwar Mahadev, Ellisbridge, Ahmedabad., AHMEDABAD, ELLISBRIDGE, GUJARAT ,380006",ELLISBRIDGE,AHMEDABAD,GUJARAT,380006,ACTIVE,Operative,03/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01956,,1467,AHC-WRO-RAHC-R-400925,MAHAVIR HALLMARKING CENTRE PRIVATE LIMITED,WRO/RAHC/R-400925,"401 & 402, 4TH FLOOR, 127-129, ROYAL HOUSE,ZAVERI BAZAR, SHEIKH MEMON STREET, KALBADEVI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,ACTIVE,Operative,04/06/2027,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01957,,1468,AHC-WRO-RAHC-R-400925-O1-,MAHAVIR HALLMARKING CENTRE PRIVATE LIMITED,WRO/RAHC/R-400925(O1),"401 & 402, 4TH FLOOR, 127-129, ROYAL HOUSE,ZAVERI BAZAR, SHEIKH MEMON STREET, KALBADEVI, MUMBAI CITY, KALBADEVI, MAHARASHTRA ,400002",KALBADEVI,MUMBAI CITY,MAHARASHTRA,400002,ACTIVE,Operative,04/06/2027,"Yellow Gold,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01958,,1469,AHC-WRO-RAHC-R-400926,Riddhi Siddhi Gold Hallmarking Centre,WRO/RAHC/R-400926,"4,5,6,7,8, 3rd Floor, Harikrushna Shopping Centre,Near Panchal Hall,Anand-Vidyanagar Road., ANAND, ANAND, GUJARAT ,388001",ANAND,ANAND,GUJARAT,388001,ACTIVE,Operative,06/04/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01959,,1470,AHC-WRO-RAHC-R-400928,RAMA HALLMARKING CENTRE LLP,WRO/RAHC/R-400928,"MIDC, 1st Floor, Plot No - A 15/16, Central CrossB, Andheri East, Mumbai, Mumbai Suburban, MUMBAI CITY, ANDHERI EAST, MAHARASHTRA ,400093",ANDHERI EAST,MUMBAI CITY,MAHARASHTRA,400093,SUSPENDED,Under Suspension,18/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01960,,1471,AHC-WRO-RAHC-R-400929,NCH Services Pvt Ltd,WRO/RAHC/R-400929,"Shop No.415-416, Canopus, Opp. Kakadiya ComplexGhod Dod Road, Parle Point,Surat, SURAT, SURAT, GUJARAT ,395007",SURAT,SURAT,GUJARAT,395007,ACTIVE,Operative,19/06/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01964,,1472,AHC-WRO-RAHC-R-400935,SRH Hallmarking center,WRO/RAHC/R-400935,"LG 7,8, 589 Ganpatrao Ghorpade sankulMain road, Hupari, Kolhapur, KOLHAPUR, KOLHAPUR CITY, MAHARASHTRA ,416203",KOLHAPUR CITY,KOLHAPUR,MAHARASHTRA,416203,ACTIVE,Operative,10/07/2027,Yellow Gold Hallmarking,Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
HALLMARKING,HM-01967,,1473,AHC-WRO-RAHC-R-400939,PURITY HALLMARKING AND DIAMOND TESTING CENTER,WRO/RAHC/R-400939,"H No.6/2359,60, Ground Floor, Roshan Palace,Havada Sheri, Mahidharpura, Surat, SURAT, MAHIDHARPURA, GUJARAT ,395003",MAHIDHARPURA,SURAT,GUJARAT,395003,ACTIVE,Operative,17/09/2027,"Yellow Gold,White Gold Nickel based,Silver Hallmarking",Assaying & Hallmarking,https://www.manakonline.in/MANAK/AHCListForWebsite
