s_no,cml_no_raw,name_address_raw,validity_date_raw,standard_no_raw,status_raw,variety_brand_raw,source_URL,retrieved_at
"2884","4100243267","My Healthcare Industries SDN BHD | Address : Lot 320, 16 & 17, Jalan Pknk 3/7, Kawasan, Perindustrian Sungai, Petani, Fasa 3, Kedah | City : - | Country : Malaysia","29-MAY-27 00:00:00","IS 17509 : 2021","Operative","Textiles-Disposable Baby Diaper Type and Size:- New Born, Small, Medium, Large, & Extra Large Material:- :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2885","4100242568","Jasmine Hygiene Products Pvt. Ltd., | Address : Tankisinuwari, Morang | City : - | Country : Nepal","29-MAY-27 00:00:00","IS 17509 : 2021","Operative","Name of the product Textiles – Disposable Baby Diaper Type and Size New Born, Small,Medium,Large and :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2886","4100248176","Uni-Charm (Thailand) Co. Ltd. | Address : 105 Moo 9, Tamban Bangvua, Amphur Bangpakong, Chachoengsao 24130 | City : - | Country : Thailand","16-JUN-26 00:00:00","IS 17509 : 2021","Operative","Name of the product Disposable Baby Diaper Type and Size New Born Upto 5 kg Small 4-8 kg Medium 7-12 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2887","4100251165","SJ Circle SDN. BHD. | Address : Plot 44, Lorong Perusahaan 2A, Kulim Industrial Estate, 09000 Kulim, Kedah | City : - | Country : Malaysia","24-JUN-26 00:00:00","IS 17509 : 2021","Deferred","Name of the product Disposable Baby Diaper Type and Size New Born 2-5 kg Small 3-8 kg Medium 6-11kg Large 9-13 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2888","4100278892","Unicharm Products Co. Ltd. | Address : 1496-1, Wadahama, Toyohama-Cho, Kanonji-shi, Kagawa-ken, 769-1602 | City : - | Country : Japan","03-NOV-26 00:00:00","IS 17509 : 2021","Operative","Name of the product: Disposable Baby Diapers, Type & Size:- Premature, Newborn, Small, Medium, Large, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2889","4100278993","Unicharm Products Co. Ltd. | Address : 26-1, Kanazawauchi, Tanagura-machi Higashishirakawa-gun, Fukushima-ken 963-6106 | City : - | Country : Japan","03-NOV-26 00:00:00","IS 17509 : 2021","Operative","Name of the product: Disposable Baby Diapers, Type & Size:- Premature, Newborn, Small, Medium, Large, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2890","4100290276","Health and Hygiene Products Pvt. Ltd. | Address : Katahari-03, Morang, Province-1 | City : - | Country : Nepal","06-JAN-27 00:00:00","IS 17509 : 2021","Operative","Name of the product Disposable Baby Diaper Product Type and size S.No. Size Diaper Length (A) Diaper :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2891","4100223463","BTICINO SPA | Address : Via Folzoni, 5, Azzano San Paolo (BG) | City : - | Country : Italy","27-MAR-28 00:00:00","IS/IEC 60947-2 : 2016","Operative","DPX3160, DPX3250, DPX3250, DPX3250HP, DPX3250HP, DPX3250HP, DPX3250HP, DPX3250HP, DPX3250HP, DPX3250, :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2892","4100195484","ABENA PRODUKTION A/S | Address : Erik Jessens Vej 37, 6200 Aabenraa | City : - | Country : Denmark","17-DEC-26 00:00:00","IS 17509 : 2021","Operative","Name and Product Disposable Baby Diaper Type and Size Premature to XXXL Material Top Cover- Non-Woven :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2893","4100328982","PLASTICA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA (LIMITED LIABILITY COMPANY) | Address : Street No. 55, Premises-locality FRYDRYCHOWO, post code 87-410, Post Office: KOWALEWO PROMORSKIE, GOLUBS KO-DOB RZYNSKI | City : | Country : Poland","12-APR-27 00:00:00","IS 17509 : 2021","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2894","4100327980","KIMBERLY CLARK VIETNAM LTD | Address : No. 32 Huu Nghi Avenue, Vietnam-Singapore Industrial Park, Binh Hoa Ward, Thuan An City, Binh Duong Province | City : - | Country : Vietnam","08-APR-27 00:00:00","IS 17509 : 2021","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2895","4100292684","TOP THERMO MFG (MALAYSIA) SDN BHD | Address : LOT 64565, 4 1/2 MILES KEBUN, SEKSYEN 36 40470 SHAH ALAM SELANGOR DARUL EHSAN | City : - | Country : Malaysia","14-JAN-27 00:00:00","IS 17526 : 2021","Operative","Name of the product Domestic Stainless Steel Vacuum Flask /Bottle Type of Flasks Wide Mouth Nominal :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2896","4100244370","Flying Vacuum Container (Thailand) Co. Ltd., | Address : 64/65 Moo. 4 Pluak Daeng Subdistrict, Pluak Daeng District Thailand | City : - | Country : Thailand","05-JUN-27 00:00:00","IS 17526 : 2021","Operative","Name of the product Domestic Stainless Steel Vacuum Flask /Bottle Type of Flasks Wide Mouth Narrow Mouth Nominal :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2897","4100251367","LG Electronics Vietnam Hai Phong Co. Ltd., | Address : Lot CN2, Trang Due Industrial, Le Loi Commune, An Duong District, Hai Phong City 184800 | City : - | Country : Vietnam","24-JUN-27 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Refrigerating appliance :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2898","4100179082","ELECTROLUX THAILAND CO., LTD. | Address : 169-169/2 VILLAGE NO. 3 NONGLALOK, BANKHAI, RAYONG 21120 | City : - | Country : Thailand","27-MAY-26 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Household Refrigerating :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2899","4100178080","BSH Ev Aletleri Sanayi Ve Ticaret A.S (FCLI-2) | Address : Yildirim Beyazit Mahallesi BSH Caddesi No. 72 59501 Cerkezkoy, Side by Side Cooling Factory, FCLI2 | City : - | Country : Turkey","07-MAY-27 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Refrigerating appliance :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2900","4100340568","COSMOS CEMENT INDUSTRIES PVT. LTD., | Address : Naktajhij, Dhanusha, Janakpur | City : - | Country : Nepal","31-MAY-27 00:00:00","IS 269 : 2015","Operative","OPC 43 and OPC 53 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2901","4100320259","Sonapur Minerals and Oil Ltd | Address : Tulsipur-18, Dhudhras, Dang, Dang Tulsipur Hapur | City : - | Country : Nepal","10-MAR-27 00:00:00","IS 269 : 2015","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2902","8310661","Penden Cement Authority Ltd. | Address : Gomtu, Distt Samtse | City : Bhutan | Country : Bhutan","31-AUG-26 00:00:00","IS 269 : 2015","Operative","Ordinary Portland Cement,43 Grade :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2903","4100331365","STARION SUNGCHULL MANUFACTURING CO. LTD | Address : Seongsanpaechong-ro 29, Seongsan-gu, Canagwon-si, Gyeongsangnam-do, Korea | City : - | Country : South Korea","22-APR-27 00:00:00","IS 17550 (Part 1) : 2021","Operative","Household Refrigerating Appliances – General Requirements Refrigerating appliance technology : Frost :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2904","4100350874","Gorenje Aparati Za Domacinstvo Doo Valjevo | Address : Bulevar Palih Boraca 91/92 g.br. 5, Valjevo | City : - | Country : Serbia and Montenegro","06-AUG-29 00:00:00","IS 17550 (Part 1) : 2021","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2905","4100163269","LG ELECTRONICS INC. | Address : 170, SEONGSANPAECHONG-RO, SEONGSAN-GU, CHANGWON-SI, GYEONGSANGNAM-DO, | City : - | Country : South Korea","06-DEC-26 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Household Refrigerating :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2906","4100169382","BSH Hausgerate GmbH Factory Giengen | Address : Robert-Bosch-Strabe 100 89537 Giengen | City : - | Country : Germany","11-FEB-27 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Household Refrigerating :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2907","4100166679","Walton Hi-Tech Industries PLC | Address : Holding No.1-25/1, Ward No.07 Moholla- Chandra, Kaliakoir Pourashava, Gazipur, Dhaka Division, Bangladesh-1750 | City : - | Country : Bangladesh","11-JAN-27 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Refrigerating appliance :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2908","4100172371","BSH Ev Aletleri Sanayi Ve Ticaret A.S (FCLI-1) | Address : Yildirim Beyazit Mahallesi, BSH Caddesi No. 72 59501 Cerkezkoy Solo Cooling Factory, FCLI1 | City : - | Country : Turkey","17-MAR-27 00:00:00","IS 17550 (Part 1) : 2021","Operative","Name of the product Household Refrigerating appliances- General Requirements Refrigerating appliance :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2909","4100175579","TOSHIBA CONSUMER PRODUCT (THAILAND) CO.,LTD | Address : 144/1MOO5, BANGKADI INDUSTARI PARK, TIVANON ROAD, TAMBOL BANGKADI, AMPHUR MUANG, PATHUMTHANI 12000 | City : - | Country : Thailand","02-MAY-26 00:00:00","IS 17550 (Part 1) : 2024","Operative","Household Refrigerating Appliances Characteristics and Test Methods Part 1 General Requirements Name : Toshiba - Midea - LLOYD - BPL - KELVINATOR - REALME - Realme Techlife - TL Realme Techlife - Flipkart MarQ - Motorola - KEN STAR","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2910","4100163370","THAI SAMSUNG ELECTRONICS CO., LTD. | Address : THAI SAMSUNG ELECTRONICS, CO. LTD. 313 MOO 1, SRIRACHA INDUSTRY PARK, SUKHAPHIBAN 8 RD., BUNG, SRIRACHA, CHONBURI 20230 THAILAND | City : - | Country : Thailand","06-DEC-26 00:00:00","IS 17550 (Part 1) : 2024","Operative","Name of the product Household Refrigerating appliances- General Requirements Household Refrigerating :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2911","4100148778","SAMSUNG ELECTORNICS CO., LTD. | Address : 107, HANAMSANDAN 6BEON-RO, GWANGSAN-GU, GWANGJU-CITY, GWANGJU SI | City : - | Country : South Korea","03-AUG-27 00:00:00","IS 17550 (Part 1) : 2024","Operative","Name of the product Household Refrigerating appliances- General Requirements Refrigerating appliance :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2912","4100341267","Vestel Beyaz Esya Sanayi Ve Ticaret A.S. Manisa Subesi (Buzdolabi Fabrikasi) | Address : Kecilikoyosb Mahallesi Mustafa Kemal Bulvar Dis Kapi No:10 iC Kapi No:1. Yunusemre /ManisaManisa | City : - | Country : Turkey","07-JUN-27 00:00:00","IS 17550 (Part 1) : 2024","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2913","4100314567","UNION ZOJIRUSHI CO., LTD | Address : 99/9 Moo 5, Bangsamak, Bangpakong, Chachoengsao 24130 | City : - | Country : Thailand","26-FEB-27 00:00:00","IS 17569 : 2021","Operative","Name of the product Insulated Containers For Food Storage Type (based on material) Stainless steel :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2914","4100324873","CAMFIL MALAYSIA SDN. BHD | Address : Plot 7, 9A & 9BLorong Bemban 1, Bemban Industrial Estate, Batu Gajah, Perak | City : - | Country : Malaysia","26-MAR-27 00:00:00","IS 17570 (Part 1) : 2021","Operative",":","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2915","4100292078","D.R. Exports (Pvt) Ltd | Address : Camilus Estate, Loluwagoda, Mirigama, State Western ProvinceLoluwagoda | City : - | Country : Sri Lanka","08-JAN-27 00:00:00","IS 17633:2022","Operative","Name of the product Tables and Desks Performance Category Domestic Tables Model (by name/number/code) 1st :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2916","4100202657","Siemens Aktiengesellschaft (Siemens AG) | Address : Siemensstr.10, 93055 Regensburg, Bavaria | City : - | Country : Germany","23-JAN-28 00:00:00","IS/IEC 60947-2 : 2016","Operative","Name of the product: Low-Voltage Switchgear and Controlgear Part 2 Circuit-Breakers Model No. 5SY4., :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2917","4100291985","D.R. Exports (Pvt) Ltd | Address : Camilus Estate, Loluwagoda, Mirigama, State Western ProvinceLoluwagoda | City : - | Country : Sri Lanka","08-JAN-27 00:00:00","IS 17634:2022","Operative","Name of the product Storage Units Performance Category Domestic Model (by name/number/code) 1st Lead :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2918","4100352676","Nobilia-Werke J. Stickling GmbH & Co. KG | Address : Kapellenweg 67 | State North Rhine-WestfaliaVerl | City : - | Country : Germany","17-AUG-29 00:00:00","IS 17634:2022","Operative","Name of Product: Storage Unit Performance Category: Domestic Model - 1st Family: Lead Model Name: :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2919","4100292179","D.R. Exports (Pvt) Ltd | Address : Camilus Estate, Loluwagoda, Mirigama, State Western ProvinceLoluwagoda | City : Gampaha | Country : Sri Lanka","08-JAN-27 00:00:00","IS 17635 : 2022","Operative","Name of the product Design/ Model Number Beds CAVIN Bed Hydrolic - King/ KBCA 08 AVON QUEEN BED/ :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2920","4100285182","AGC Chemicals Vietnam | Address : Cai Mep Industrial Zone, Tan Phouc Ward, Phu My Town, Ba Ria Vung Tau Province, Vietnam | City : - | Country : Vietnam","30-NOV-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2921","4100278589","Philippine Resins Industries Inc. | Address : PNOC Industrial Park, Batangas II, Mariveles, Bataan | City : - | Country : Philippines","02-NOV-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-2 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2922","4100279793","INOVYN Norge AS | Address : PVC Production | Inovyn Norge AS | Hydrovegen 55, Heroya, | No- 3936 Porsgrunn | City : - | Country : Norway","06-NOV-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-P-3 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2923","4100274177","Meghna PVC Limited | Address : Meghna Economic Zone, Jhawchar, Meghnaghat, Sonargaon, Narayanganj | City : - | Country : Bangladesh","15-OCT-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2924","4100268283","ERCROS S.A | Address : Vila-Seca II Factory, Ctra, de la Pineda, km 1, Tarragona, Catalonia | City : - | Country : Spain","22-SEP-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-S-2 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2925","4100266683","INOVYN Sverige AB | Address : Hjalmarevagen 30 | 444 31 STENUNGSUND | City : - | Country : Sweden","18-SEP-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-P-1 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2926","4100252672","PT. TPC Indo Plastic and Chemicals | Address : Kawasan Industri Maspion, Manyar Sidomukti, KecamatanManyar, KabupatenGresik, Provinsi Jawa Timur, | City : - | Country : Indonesia","23-JUN-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2927","4100252369","Oxy Vinyls LP | Address : 1000 Tidal Road Deer Park, TX 77536, Harris County, Texas | City : - | Country : United States","26-JUN-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-5 2. IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2928","4100246071","TCI Sanmar Chemicals S.A.E | Address : Industrial Area (C9) El Raswa, South Port Said, Egypt | City : Cairo | Country : Egypt","11-JUN-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-2 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2929","4100247679","Mexichem Resinas Colombia S.A.S. | Address : Industrial Zone Mamonal KM 8, City: Cartagena, Bolivar, Colombia | City : - | Country : Colombia","15-JUN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-2 2. IS 17658-S-3 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2930","4100249380","KEM ONE | Address : Quai Louis Aulagne, CS 70035, 69190- Saint-Fons | City : - | Country : France","16-JUN-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-B-2 2) IS 17658-B-4 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2931","4100249481","Westlake Vinnolit GmbH & Co. KG | Address : Johannes-Hess-Str. 24, 84489 Burghausen, Bavaria | City : - | Country : Germany","17-JUN-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-P-3 2) IS 17658-P-4 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2932","4100240867","TPC Paste Resin Limited | Address : 16-1-1 Rd., Map Ta Phut Industrial Estate, Tambon Map Ta Phut, Muang District, Rayong Province | City : - | Country : Thailand","15-MAY-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-P-3 2) IS 17658-P :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2933","4100240968","TPC Vina Plastic and Chemical Corporation Limited | Address : Go Dau Industrial Park, Phuoc Thai Commune, Long Thanh Dist., Dong Nai Province, Vietnam | City : - | Country : Vietnam","25-MAY-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-2 2) IS 17658-S-4 3) IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2934","4100237070","KEM ONE | Address : 258 route de saint Maurice, 01360 Balan Balan | City : - | Country : France","12-MAY-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-2 2. IS 17658-S-4 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2935","4100187990","Tokuyama Sekisui Co., Ltd. | Address : 4560, Kaisei-cho, Shunan-city, Yamaguchi, Japan, Pin code is ""746-0006"" | City : - | Country : Japan","22-SEP-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designaation(s) IS 17658-S-4 Additional Requirements :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2936","4100186483","TOAGOSEI CO. LTD. | Address : 210-4 Ukishima cho, Kawasaki-ku, Kawasaki Kanagawa | City : - | Country : Japan","24-JUL-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-2 2. IS 17658-S-4 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2937","4100185986","Kaneka Corporation | Address : 28, Touwada, Kamisu Shi, Ibaraki | City : - | Country : Japan","15-JUL-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-1 2. IS 17658-S-2 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2938","4100186079","Kaneka Corporation | Address : 1-8, Miyamae Cho, Takasago Cho, Takasago Shi, Hyogo | City : - | Country : Japan","15-JUL-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-2 2. IS 17658-S-3 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2939","4100191779","Shin-Etsu Chemical Co. Ltd., | Address : 1, Towada, Kamisu-shi, Ibaraki 314-0102 | City : - | Country : Japan","11-NOV-26 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation(s) 1. IS 17658-S-2 2. IS 17658-S-3 3. :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2940","4100298696","INOVYN FRANCE (INEOS INOVYN) | Address : 2, Avenue de la Republique Tavaux | City : - | Country : France","22-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) – Homopolymers Designation (s) 1. IS 17658-P-1 2. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2941","4100202859","Ocean Plastics Co. Ltd., | Address : No. 375, Haihu E. RD, Lujhu District, Taoyuan City 338m Taiwan (R.O.C) | City : - | Country : Taiwan","19-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-2 Additional :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2942","4100204257","Mexichem Resinas Vinilicas SA de CV | Address : Autopista Altamira Km 4.5, Altamira, Puerto Industrial de Altamira, Tamaulipas | City : Azcapotzalco, | Country : Mexico","29-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-4 2. IS 17658-S-5 :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2943","4100204358","PT Asahimas Chemical | Address : Desa Gunung Sugih, JL. Raya Anyer Km. 122, Village- Cilegon, Banten | City : - | Country : Indonesia","30-JAN-26 00:00:00","IS 17658:2021","Deferred","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-S-2 2. IS 17658-S-3 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2944","4100204459","AGC Vinythai Public Company Limited | Address : No. 2, I-3 Road, Map Ta Phut Industrial Estate Map Ta Phut Subdistrict, MueangRayong, Rayong | City : - | Country : Thailand","28-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-2 2) IS 17658-S-4 3) IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2945","4100203962","Vestolit GmbH | Address : Paul-Baumann-Str. 1, Marl, NRW | City : - | Country : Germany","29-JAN-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1. IS 17658-P-1 2. IS 17658-P-2 3. IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2946","4100207970","Kaneka Paste Polymers SDN BHD | Address : Lot 123-124, Jalan Gebeng 2/3 Gebeng Industrial Estates Kuantan Pahang | City : - | Country : Malaysia","16-FEB-26 00:00:00","IS 17658:2021","Deferred","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-P-3 2) IS 17658-P-4 3) IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2947","4100223766","Taiyo Vinyl Corporation | Address : Yokkaichi Plant, | 1-8, Kasumi, Yokkaichi, Mie 510-8540, | City : - | Country : Japan","11-MAR-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-2 2) IS 17658-S-3 3) IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2948","4100222057","Thai Plastic and Chemicals Public Company Limited | Address : 8, 1-1 Road, Map Ta Phut Industrial Estate, Muang, Rayong | City : - | Country : Thailand","12-MAR-26 00:00:00","IS 17658:2021","Deferred","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-2 2) IS 17658-S-4 3) IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
"2949","4100222158","Taiyo Vinyl Corporation | Address : Chiba Plant | 6, Goi-Minamikaigan, Ichihara, Chiba 290-8588 | City : - | Country : Japan","04-MAR-27 00:00:00","IS 17658:2021","Operative","Name of the Product Polyvinyl Chloride (PVC) Homopolymers Designation (s) 1) IS 17658-S-3 2) IS 17658-S-4 3) IS :","https://www.services.bis.gov.in/php/BIS_2.0/fmcs/All_fmcs_list.php","2026-08-31"
