notification_id,notification_type,notification_number,notification_number_normalized,title,title_vernacular,notification_category,notification_date,effective_date,ministry,department,subject,related_is_text,related_qco_text,related_amendment_text,document_url,source_url,source_reference_label,source_notification_ids,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
NOTIF-00991,,,,लीगल मेट्रोलॉजी - सामग्री लंबाई का माप - स्टील टेप माप,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1555,CANONICAL,0,,,,1,5.56
NOTIF-00992,,,,लीगल मेट्रोलॉजी – सामग्री लंबाई का माप – बुने हुए धातु और ग्लास फाइबर टेप माप,"103. लीगल मेट्रोलॉजी – सामग्री लंबाई के माप (गुणवत्ता नियंत्रण) आदेश, 2023 S.O. 5029(E), दिनांक 21 नवम्बर 2023",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:655,CANONICAL,0,,,,2,11.11
NOTIF-00993,,,,लीगल मेट्रोलॉजी – सामग्री लंबाई का माप – स्टील टेप माप,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:656,CANONICAL,0,,,,1,5.56
NOTIF-00994,,,,लेमिनेटेड बुना बाग संरक्षण कवर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:611;F034:-:1510,MERGED,0,,,,1,5.56
NOTIF-00995,,,,लेमिनेटेड स्प्रिंग्स (रेलवे रोलिंग स्टॉक) के निर्माण हेतु स्टील — भाग 1 : फ्लैट सेक्शन — विनिर्देश,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:149;F034:-:1048,MERGED,0,,,,1,5.56
NOTIF-00996,,,,लेमिनेटेड स्प्रिंग्स (रेलवे रोलिंग स्टॉक) के निर्माण हेतु स्टील — भाग 2 : रिब एवं ग्रूव सेक्शन — विनिर्देश,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:150;F034:-:1049,MERGED,0,,,,1,5.56
NOTIF-00997,,,,लॉरिक अम्ल,"लॉरिक अम्ल (गुणवत्ता नियंत्रण) आदेश, 2022 (एस.ओ. 1961(ई), दिनांक 27/04/2022) लॉरिक अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 21 अक्टूबर 2022) लॉरिक अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1864(ई), दिनांक 24/04/2023) लॉरिक अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 4608(ई), दिनांक 19 अक्टूबर 2023) लॉरिक अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 1136(ई), दिनांक 07 मार्च 2024 लॉरिक अम्ल (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 4611(ई), दिनांक 22 अक्टूबर 2024 लॉरिक अम्ल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1870(ई), दिनांक 25 अप्रैल 2025 लॉरिक अम्ल (गुणवत्ता नियंत्रण) आदेश, 2022 को निरस्त किया गया एस.ओ. 4780(ई), दिनांक 22 अक्टूबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:297;F034:-:1196,MERGED,0,,,,2,11.11
NOTIF-00998,,,,वर्क चेयर्स,"136. फर्नीचर (गुणवत्ता नियंत्रण) आदेश, 2025 S.O. 801(E), दिनांक 14 फरवरी 2025 फर्नीचर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2026 S.O. 774 (E) दिनांक 13 फरवरी, 2026",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:890;F034:-:1789,MERGED,0,,,,2,11.11
NOTIF-00999,,,,वर्मीकल्चर के लिए हाई डेंसिटी पॉलीइथिलीन (HDPE) बुनी हुई बिस्तरें,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:596;F034:-:1495,MERGED,0,,,,1,5.56
NOTIF-01000,,,,"वस्त्र – 10 किलोग्राम, 15 किलोग्राम, 20 किलोग्राम, 25 किलोग्राम एवं 30 किलोग्राम खाद्यान्न की पैकेजिंग हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:358;F034:-:1257,MERGED,0,,,,1,5.56
NOTIF-01001,,,,वस्त्र – 50 किलोग्राम/25 किलोग्राम चीनी की पैकेजिंग हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:359;F034:-:1258,MERGED,0,,,,1,5.56
NOTIF-01002,,,,वस्त्र – 50 किलोग्राम खाद्यान्न की पैकेजिंग हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे,"55. वस्त्र – उच्च घनत्व पॉलीइथिलीन एवं पॉलीप्रोपाइलीन बुने हुए बोरे (पैकेजिंग या भरने हेतु) (गुणवत्ता नियंत्रण) आदेश, 2020 एस.ओ. 1403(ई), दिनांक 23 अप्रैल 2020",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:357;F034:-:1256,MERGED,0,,,,2,11.11
NOTIF-01003,,,,वस्त्र – रेत भरने हेतु उच्च घनत्व पॉलीइथिलीन (एचडीपीई)/पॉलीप्रोपाइलीन (पीपी) बुने हुए बोरे,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:360;F034:-:1259,MERGED,0,,,,1,5.56
NOTIF-01004,,,,वायवीय औज़ारों हेतु स्टील,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:176;F034:-:1075,MERGED,0,,,,1,5.56
NOTIF-01005,,,,वाष्पीकरण एयर कूलर (डेज़र्ट कूलर),"115. एयर कूलर और एयर फ़िल्टर (गुणवत्ता नियंत्रण) आदेश, 2023 S.O. 1114(E), दिनांक 05 मार्च 2024 एयर कूलर और एयर फ़िल्टर (गुणवत्ता नियंत्रण) आदेश, 2025 S.O. 529(E), दिनांक 30 जनवरी 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:704;F034:-:1603,MERGED,0,,,,2,11.11
NOTIF-01006,,,,विद्युत अनुप्रयोगों के लिए तांबे की वायर रॉड,"97. कॉपर उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2023 S.O. 4595(E), दिनांक 17 अक्टूबर 2023 कॉपर उत्पाद (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 1801(E), दिनांक 25 अप्रैल 2024 कॉपर उत्पाद (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O. 884(E) दिनांक 19 फरवरी 2025 आयात के बदले सामान और वस्तुओं पर छूट का आदेश S.O. 775(E) दिनांक 13th फरवरी , 2026 खरीद के बदले सामान और वस्तुओं पर छूट का आदेश S.O. 776(E) दिनांक 13th फरवरी , 2026 कॉपर उत्पाद (गुणवत्ता नियंत्रण) संशोधन आदेश, 2026 S.O. 3503 (E) दिनांक 30 जून , 2026",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:613;F034:-:1512,MERGED,0,,,,2,11.11
NOTIF-01007,,,,विद्युत अनुप्रयोगों हेतु अचुंबकीय स्टेनलेस स्टील — भाग 2 : बाइंडिंग वायर हेतु विशिष्ट आवश्यकताएँ,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:173;F034:-:1072,MERGED,0,,,,1,5.56
NOTIF-01008,,,,"विद्युत अनुप्रयोगों हेतु अचुंबकीय स्टेनलेस स्टील — भाग 3 : शीट, स्ट्रिप एवं प्लेट हेतु विशिष्ट आवश्यकताएँ",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:174;F034:-:1073,MERGED,0,,,,1,5.56
NOTIF-01009,,,,"विद्युत अनुप्रयोगों हेतु कुटित एल्यूमिनियम एवं एल्यूमिनियम मिश्रधातु बार, रॉड, ट्यूब, सेक्शन, प्लेट एवं शीट",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:572;F034:-:1471,MERGED,0,,,,1,5.56
NOTIF-01010,,,,विद्युत इंस्टॉलेशन्स के लिए केबल ट्रंकिंग और डक्टिंग सिस्टम - दीवार या छत पर माउंटिंग के लिए,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1589,CANONICAL,0,,,,1,5.56
NOTIF-01011,,,,विद्युत इंस्टॉलेशन्स के लिए केबल ट्रंकिंग और डक्टिंग सिस्टम – दीवार या छत पर माउंटिंग के लिए,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:690,CANONICAL,0,,,,1,5.56
NOTIF-01012,,,,विद्युत इमर्शन जल हीटर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:737;F034:-:1636,MERGED,0,,,,1,5.56
NOTIF-01013,,,,विद्युत उद्देश्यों के लिए इंसुलेटिंग मैट्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:694;F034:-:1593,MERGED,0,,,,1,5.56
NOTIF-01014,,,,विद्युत उद्देश्यों के लिए प्रेशर सेंसिटिव एडीसिव इंसुलेटिंग टेप – भाग 3 आवश्यकताएं या व्यक्तिगत सामग्री – सेक्शन 1 प्लास्टिसाइज्ड पॉलीविनाइल क्लोराइड टेप्स गैर-थर्मोसेटिंग चिपकने वाले के साथ,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:695;F034:-:1594,MERGED,0,,,,1,5.56
NOTIF-01015,,,,विद्युत खिलौनों की सुरक्षा।,"खिलौने (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 853(ई), दिनांक 25 फरवरी 2020) खिलौने (गुणवत्ता नियंत्रण) संशोधन आदेश, 2020 खिलौने (गुणवत्ता नियंत्रण) संशोधन आदेश, 2020 खिलौने (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2020 खिलौने (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2020 खिलौने (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 4277(ई), दिनांक 01 अक्टूबर 2024",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:350;F034:-:1249,MERGED,0,,,,2,11.11
NOTIF-01016,,,,विद्युत प्रतिरोध धात्विक हीटिंग एलिमेंट्स में प्रयुक्त मिश्रधातुएँ,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:179;F034:-:1078,MERGED,0,,,,1,5.56
NOTIF-01017,,,,विद्युत प्रयोजनों के लिए तांबे की पट्टी,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:615;F034:-:1514,MERGED,0,,,,1,5.56
NOTIF-01018,,,,विद्युत प्रयोजनों के लिए तांबे की रॉड और बार,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:614;F034:-:1513,MERGED,0,,,,1,5.56
NOTIF-01019,,,,विद्युत प्रयोजनों के लिए वर्केड एल्युमिनियम वायर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:576;F034:-:1475,MERGED,0,,,,1,5.56
NOTIF-01020,,,,विद्युत वेल्डेड गोल लिंक चेन के लिए स्टील — विनिर्देश,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:156;F034:-:1055,MERGED,0,,,,1,5.56
NOTIF-01021,,,,विद्युत सहायक उपकरण – घरेलू एवं समान प्रतिष्ठानों में ओवरकरंट सुरक्षा हेतु सर्किट ब्रेकर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:32;F034:-:931,MERGED,0,,,,1,5.56
NOTIF-01022,,,,विद्युत सीलिंग प्रकार के पंखे,"86. विद्युत सीलिंग प्रकार के पंखे (गुणवत्ता नियंत्रण) आदेश, 2023 एस.ओ. 3641(ई), दिनांक 9 अगस्त 2023",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:519;F034:-:1418,MERGED,0,,,,2,11.11
NOTIF-01023,,,,विनाइल एसीटेट मोनोमर,"विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. सं. 4003(ई), दिनांक 04/11/2020) विभिन्न रासायनिक उत्पादों हेतु संशोधन आदेश विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2021 विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 22/12/2021 विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 30 मई 2022) विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 25 नवम्बर 2022) विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 2334(ई), दिनांक 23 मई 2023) मेथाइल एक्रिलेट, एथाइल एक्रिलेट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 2335(ई), दिनांक 23 मई 2023) विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 927(ई), दिनांक 27 फरवरी 2024 विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1555(ई), दिनांक 01 अप्रैल 2025 विनाइल एसीटेट मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2021 को निरस्त करने का आदेश एस.ओ. 5530(ई), दिनांक 01 दिसम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:273;F034:-:1172,MERGED,0,,,,2,11.11
NOTIF-01024,,,,विनाइल क्लोराइड मोनोमर,"विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. 3932(ई), दिनांक 13.09.2021) विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2021 (संशोधन आदेश, दिनांक 25/02/2022) विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2022 (विभिन्न रसायनों हेतु संशोधन आदेश, दिनांक 10/03/2022) विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) तृतीय संशोधन आदेश, 2022 (विभिन्न पेट्रोकेमिकल्स हेतु संशोधन आदेश, दिनांक 02 सितम्बर 2022) विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 1123(ई), दिनांक 09/03/2023) विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 एस.ओ. 1110(ई), दिनांक 06 मार्च 2024 विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) द्वितीय संशोधन आदेश, 2024 एस.ओ. 3937(ई), दिनांक 13 सितम्बर 2024 विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 1127(ई), दिनांक 11 मार्च 2025 विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 एस.ओ. 4175(ई), दिनांक 16 सितम्बर 2025 विनाइल क्लोराइड मोनोमर (गुणवत्ता नियंत्रण) आदेश, 2020 को निरस्त किया गया एस.ओ. 5532(ई), दिनांक 01 दिसम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:295;F034:-:1194,MERGED,0,,,,2,11.11
NOTIF-01025,,,,विनाइल सल्फोन,"विनाइल सल्फोन (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 4927(E), दिनांक 14 नवंबर 2024 विनाइल सल्फोन (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O.2146(E), दिनांक 14 मई 2025 विनाइल सल्फोन (गुणवत्ता नियंत्रण) दूसरा संशोधन आदेश, 2025 S.O.3531(E), दिनांक 30 जुलाई 2025 विनाइल सल्फोन (गुणवत्ता नियंत्रण) आदेश, 2024 रद्द आदेश S.O. 5312(E), दिनांक 20 नवंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:881;F034:-:1780,MERGED,0,,,,2,11.11
NOTIF-01026,,,,विनियरयुक्त सजावटी प्लाइवुड,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:549;F034:-:1448,MERGED,0,,,,1,5.56
NOTIF-01027,,,,विनीयर युक्त पार्टिकल बोर्ड,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:525;F034:-:1424,MERGED,0,,,,1,5.56
NOTIF-01028,,,,विमान उपयोग हेतु क्रोम मोलिब्डेनम स्टील बार एवं रॉड,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:185;F034:-:1084,MERGED,0,,,,1,5.56
NOTIF-01029,,,,विमानन अनुप्रयोगों के लिए एल्युमिनियम मिश्र धातु फोर्जिंग स्टॉक और फोर्जिंग (मिश्र धातु 24345),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:579;F034:-:1478,MERGED,0,,,,1,5.56
NOTIF-01030,,,,विशेष उपयोगों हेतु रीमेल्टिंग के लिए उच्च शुद्धता प्राथमिक एल्यूमिनियम इनगॉट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:538;F034:-:1437,MERGED,0,,,,1,5.56
NOTIF-01031,,,,विस्कोस स्टेपल फाइबर,"विस्कोस स्टेपल फाइबर (गुणवत्ता नियंत्रण) आदेश, 2022 (एस.ओ. 6143(ई), दिनांक 29/12/2022) विस्कोस स्टेपल फाइबर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2023 (एस.ओ. 443(ई), दिनांक 27/01/2023) विस्कोस स्टेपल फाइबर (गुणवत्ता नियंत्रण) आदेश, 2022 का निरसन एस.ओ. 5267(ई), दिनांक 18 नवम्बर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:433;F034:-:1332,MERGED,0,,,,2,11.11
NOTIF-01032,,,,वी-बेल्ट - औद्योगिक प्रयोजनों के लिए अंतहीन V-बेल्ट - सामान्य प्रयोजन,"125. V-बेल्ट (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 1252(E), दिनांक 06 मार्च 2024 V-बेल्ट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 S.O. 4880(E), दिनांक 12 नवंबर 2024",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1640,CANONICAL,0,,,,2,11.11
NOTIF-01033,,,,वी-बेल्ट - औद्योगिक प्रयोजनों के लिए अंतहीन V-बेल्ट – अग्निरोधक और एंटिस्टैटिक V-बेल्ट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:1641,CANONICAL,0,,,,1,5.56
NOTIF-01034,,,,वी-बेल्ट – औद्योगिक प्रयोजनों के लिए अंतहीन V-बेल्ट – अग्निरोधक और एंटिस्टैटिक V-बेल्ट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:742,CANONICAL,0,,,,1,5.56
NOTIF-01035,,,,वी-बेल्ट – औद्योगिक प्रयोजनों के लिए अंतहीन V-बेल्ट – सामान्य प्रयोजन,"125. V-बेल्ट (गुणवत्ता नियंत्रण) आदेश, 2024 S.O. 1252(E), दिनांक 06 मार्च 2024 V-बेल्ट (गुणवत्ता नियंत्रण) संशोधन आदेश, 2024 S.O. 4880(E), दिनांक 12 नवंबर 2024",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:741,CANONICAL,0,,,,2,11.11
NOTIF-01036,,,,वेल्डिंग इलेक्ट्रोड कोर वायर हेतु स्टेनलेस स्टील,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:172;F034:-:1071,MERGED,0,,,,1,5.56
NOTIF-01037,,,,वेल्डिंग एवं संबद्ध प्रक्रियाओं में उपयोग हेतु सुरक्षात्मक परिधान,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:462;F034:-:1361,MERGED,0,,,,1,5.56
NOTIF-01038,,,,वेल्डिंग केबल – विनिर्देशन,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:332;F034:-:1231,MERGED,0,,,,1,5.56
NOTIF-01039,,,,वेल्डेड एवं सीमलेस स्टील घुलित एसीटिलीन गैस सिलेंडर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:67;F034:-:966,MERGED,0,,,,1,5.56
NOTIF-01040,,,,"वेल्डेड गैस सिलेंडर निर्माण हेतु उच्च तन्यता शक्ति फ्लैट रोल्ड स्टील प्लेट (6 मिमी तक), शीट एवं स्ट्रिप",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:120;F034:-:1019,MERGED,0,,,,1,5.56
NOTIF-01041,,,,वेल्डेड ट्यूब एवं पाइपों के लिए हॉट रोल्ड संकीर्ण चौड़ाई स्टील स्ट्रिप,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:106;F034:-:1005,MERGED,0,,,,1,5.56
NOTIF-01042,,,,वेल्डेड ट्यूब एवं पाइपों हेतु हॉट रोल्ड इस्पात स्ट्रिप,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:104;F034:-:1003,MERGED,0,,,,1,5.56
NOTIF-01043,,,,व्यक्तिगत सुरक्षा उपकरण – भाग 2: सुरक्षा फुटवियर,"63. व्यक्तिगत सुरक्षा उपकरण – फुटवियर (गुणवत्ता नियंत्रण) आदेश, 2020 (एस.ओ. संख्या 3857(ई), दिनांक 27/10/2020) व्यक्तिगत सुरक्षा उपकरण – फुटवियर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2020 (एस.ओ. 4377(ई), दिनांक 04/12/2020) व्यक्तिगत सुरक्षा उपकरण – फुटवियर (गुणवत्ता नियंत्रण) संशोधन आदेश, 2021",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:403;F034:-:1302,MERGED,0,,,,2,11.11
NOTIF-01044,,,,व्यक्तिगत सुरक्षा उपकरण – भाग 3: सुरक्षात्मक फुटवियर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:404;F034:-:1303,MERGED,0,,,,1,5.56
NOTIF-01045,,,,व्यक्तिगत सुरक्षा उपकरण – भाग 4: व्यावसायिक फुटवियर,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:405;F034:-:1304,MERGED,0,,,,1,5.56
NOTIF-01046,,,,व्रॉट एल्युमिनियम बर्तन,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:509;F034:-:1408,MERGED,0,,,,1,5.56
NOTIF-01047,,,,शुद्ध जिंक,"शुद्ध जिंक (गुणवत्ता नियंत्रण) आदेश, 2025 S.O. 1768(E), दिनांक 17 अप्रैल 2025 शुद्ध जिंक (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O. 4368(E), दिनांक 25 सितंबर 2025 शुद्ध जिंक (गुणवत्ता नियंत्रण) आदेश, 2025 रद्द आदेश S.O. 5169(E), दिनांक 13 नवंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:899;F034:-:1798,MERGED,0,,,,2,11.11
NOTIF-01048,,,,शुद्ध निकल,"शुद्ध निकल (गुणवत्ता नियंत्रण) आदेश, 2025 S.O. 1766(E), दिनांक 17 अप्रैल 2025 शुद्ध निकल (गुणवत्ता नियंत्रण) संशोधन आदेश, 2025 S.O. 4370(E), दिनांक 25 सितंबर 2025 शुद्ध निकल (गुणवत्ता नियंत्रण) आदेश, 2025 रद्द आदेश S.O. 5168(E), दिनांक 13 नवंबर 2025",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:897;F034:-:1796,MERGED,0,,,,2,11.11
NOTIF-01049,,,,शैलो तिरछी एस्बेस्टस सीमेंट शीट्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:722;F034:-:1621,MERGED,0,,,,1,5.56
NOTIF-01050,,,,शॉट फायरिंग केबलों का विनिर्देशन (शाफ्ट्स के अतिरिक्त उपयोग हेतु),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:335;F034:-:1234,MERGED,0,,,,1,5.56
NOTIF-01051,,,,श्वसन उपकरणों के उपयोग हेतु गैस सिलेंडर वाल्व फिटिंग्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:66;F034:-:965,MERGED,0,,,,1,5.56
NOTIF-01052,,,,षट्भुज सिर वाले स्क्रू (आकार सीमा M5 से M64),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:489;F034:-:1388,MERGED,0,,,,1,5.56
NOTIF-01053,,,,संक्रमण उपकरण – V-बेल्ट – औद्योगिक उपयोग के लिए अंतहीन संकीर्ण V-बेल्ट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:743;F034:-:1642,MERGED,0,,,,1,5.56
NOTIF-01054,,,,"संघनित दूध, आंशिक स्किम्ड एवं स्किम्ड संघनित दूध अनिवार्य BIS प्रमाणन से विमुक्त",,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:41;F034:-:940,MERGED,0,,,,1,5.56
NOTIF-01055,,,,संयुक्त सीमेंट – विनिर्देश,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:15;F034:-:914,MERGED,0,,,,1,5.56
NOTIF-01056,,,,संरक्षण (या कुशनिंग) सामग्री के रूप में प्रयुक्त जियोटेक्सटाइल्स,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:446;F034:-:1345,MERGED,0,,,,1,5.56
NOTIF-01057,,,,संरचनात्मक उपयोग हेतु उच्च एल्युमिना सीमेंट,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:9;F034:-:908,MERGED,0,,,,1,5.56
NOTIF-01058,,,,संरचनात्मक प्रयोजनों के लिए स्टील ट्यूब्स,"माइल्ड स्टील ट्यूब्स (सीमलेस ट्यूब और API विनिर्देश के अनुसार ट्यूब्स को छोड़कर) (गुणवत्ता नियंत्रण) आदेश, 1978 और संशोधन आदेश, 1983 G.S.R. No. 374(E) दिनांक 18-07-1978 के द्वारा प्रतिस्थापित 12. स्टील ट्यूब्स (गुणवत्ता नियंत्रण) आदेश 2020 S.O. 281 दिनांक 21/01/2020.",,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:229;F034:-:1128,MERGED,0,,,,2,11.11
NOTIF-01059,,,,संरचनात्मक प्रयोजनों हेतु स्टील रिवेट बार (मध्यम एवं उच्च तन्यता),,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:142;F034:-:1041,MERGED,0,,,,1,5.56
NOTIF-01060,,,,संरचनात्मक प्लाइवुड – विनिर्देश,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:554;F034:-:1453,MERGED,0,,,,1,5.56
NOTIF-01061,,,,संरचनात्मक मौसम प्रतिरोधी स्टील,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:118;F034:-:1017,MERGED,0,,,,1,5.56
