is_id,canonical_is_number,display_is_number,raw_is_number_variants,standard_number,standard_year,part_number,section_number,amendment_reference,iec_reference,part_source,is_iec_flag,title,title_vernacular,standard_scope,part_section_label,revision,version,publication_date,publication_date_precision,revision_date,reaffirmation_review_date,standard_status,standard_status_original,superseded_standard,superseding_standard,technical_committee,subcommittee,product_category,degree_of_equivalence,mandatory_voluntary,certification_type,official_url,document_url,source_url,source_reference_label,parse_status,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
STD-01210,IS 4038,IS 4038,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01211,IS 4072,IS 4072: 1975,IS 4072 : 1975,,1975,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:193;F034:-:1092;F035:-:19;F040:-:1021;F040:-:1022;F040:-:1023;F043:-:296;F045:-:1021;F045:-:1022;F045:-:1023,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01212,IS 410,IS 410,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:18,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01213,IS 4105,IS 4105 : 1988,IS 4105 : 1988 | IS 4105 : 2020 | IS 4105 : 2023,,2020,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:274;F034:-:1173;F040:-:1024;F040:-:1025;F040:-:1026;F040:-:1030;F040:-:1031;F040:-:1032;F043:-:297;F043:-:298;F043:-:299;F045:-:1024;F045:-:1025;F045:-:1026;F045:-:1030;F045:-:1031;F045:-:1032,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-01214,IS 4109,IS 4109,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01215,IS 411,IS 411,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01216,IS 412,IS 412:1975,,,1975,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:189;F034:-:1088,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01217,IS 4123,IS 4123:1982,,,1982,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:853;F034:-:1752;F035:-:8;F035:-:339,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01218,IS 4135,IS 4135,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01219,IS 4148,IS 4148,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:2;F035:-:152;F035:-:184,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01220,IS 4151,IS 4151: 2015,IS 4151 : 2015,,2015,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:85;F033:-:109;F034:-:411;F034:-:1310;F035:-:3;F035:-:372;F035:-:432;F040:-:1033;F040:-:1034;F040:-:1035;F040:-:1036;F040:-:1037;F040:-:1038;F040:-:1039;F040:-:1040;F040:-:1041;F040:-:1042;F043:-:300;F045:-:1033;F045:-:1034;F045:-:1035;F045:-:1036;F045:-:1037;F045:-:1038;F045:-:1039;F045:-:1040;F045:-:1041;F045:-:1042,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01221,IS 4159,IS 4159 : 2002,IS 4159 : 2002,,2002,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F033;F035;F040;F043;F045,bis_circulars (1).csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F035:-:25;F035:-:33;F035:-:110;F035:-:179;F035:-:355;F035:-:372;F035:-:398;F040:-:1043;F040:-:1044;F043:-:301;F045:-:1043;F045:-:1044,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01222,IS 4171,IS 4171:1983,IS 4171 : 1983,,1983,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:616;F034:-:1515;F040:-:1048;F043:-:302;F045:-:1048,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01223,IS 418,IS 418,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F034,bis_circulars (1).csv;bis_gazette_notification.csv,,F033:-:109;F034:-:30;F034:-:929,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01224,IS 419,IS 419,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01225,IS 4199,IS 4199,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:15,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01226,IS 4223,IS 4223: 1975,,,1975,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:151;F034:-:1050;F035:-:5;F035:-:18,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01227,IS 4224,IS 4224: 1972,,,1972,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:152;F034:-:1051;F035:-:5;F035:-:17;F035:-:18,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01228,IS 4238,IS 4238,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:61,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01229,IS 4246,IS 4246: 2002,,,2002,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,5,F012;F013;F033;F034;F035,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,Products_Details,F012:Products_Details:28;F013:Products_Details:28;F033:-:109;F034:-:318;F034:-:1217;F035:-:2;F035:-:34;F035:-:41;F035:-:105;F035:-:114;F035:-:186;F035:-:202;F035:-:210;F035:-:212;F035:-:252;F035:-:274;F035:-:294;F035:-:298;F035:-:315;F035:-:352;F035:-:391;F035:-:405;F035:-:422;F035:-:427,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01230,IS 4250,IS 4250:2025,IS 4250 : 1980 | IS 4250:2025,,1980,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:305;F034:-:1204;F035:-:11;F035:-:20;F035:-:25;F035:-:26;F035:-:32;F035:-:33;F035:-:44;F035:-:45;F035:-:106;F035:-:107;F035:-:110;F035:-:158;F035:-:179;F035:-:186;F035:-:216;F035:-:230;F035:-:247;F035:-:251;F035:-:270;F035:-:278;F035:-:355;F035:-:359;F035:-:372;F035:-:376;F035:-:398;F035:-:405;F035:-:421;F035:-:427;F040:-:1049;F040:-:1050;F040:-:1052;F040:-:1053;F040:-:1054;F043:-:303;F043:-:304;F045:-:1049;F045:-:1050;F045:-:1052;F045:-:1053;F045:-:1054,CONFLICT_PRESERVED,1,standard_year,,Record exists because another record referenced it.,6,16.67
STD-01231,IS 4266,IS 4266,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01232,IS 427,IS 427,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:204,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01233,IS 4270,IS 4270:2001,IS 4270 : 2001,,2001,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:231;F034:-:1130;F035:-:18;F035:-:126;F040:-:1027;F040:-:1028;F040:-:1029;F043:-:305;F045:-:1027;F045:-:1028;F045:-:1029,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01234,IS 4276,IS 4276,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:108;F035:-:207,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01235,IS 4277,IS 4277,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:108;F035:-:207,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01236,IS 428,IS 428,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:204;F035:-:252,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01237,IS 4283,IS 4283,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01238,IS 4289,IS 4289,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:274;F035:-:328,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01239,IS 4296,IS 4296,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:407;F034:-:408;F034:-:409;F034:-:1306;F034:-:1307;F034:-:1308;F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01240,IS 4308,IS 4308,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:22;F035:-:39;F035:-:387,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01241,IS 432,IS 432,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:91;F034:-:92;F034:-:990;F034:-:991;F035:-:5;F035:-:17;F035:-:18;F035:-:19;F035:-:144;F035:-:178;F035:-:186;F035:-:200;F035:-:343;F035:-:394;F035:-:409,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01242,IS 4320,IS 4320:2024,IS 4320:2024,,2024,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F033;F035;F040;F043;F045,bis_circulars (1).csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F035:-:2;F040:-:1045;F043:-:306;F045:-:1045,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01243,IS 4328,IS 4328,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01244,IS 4351,IS 4351,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:361,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01245,IS 4355,IS 4355,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01246,IS 4368,IS 4368:1967,,,1967,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:113;F034:-:1012;F035:-:17;F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01247,IS 4375,IS 4375,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01248,IS 4378,IS 4378,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:19,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01249,IS 4381,IS 4381,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01250,IS 4397,IS 4397: 1999,,,1999,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F034;F035,bis_gazette_notification.csv;bis_laboratories.csv,,F034:-:153;F034:-:1052;F035:-:17,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01251,IS 4398,IS 4398: 1994,IS 4398 : 1994,,1994,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:154;F034:-:1053;F035:-:17;F040:-:1055;F043:-:307;F045:-:1055,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01252,IS 44,IS 44,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:192,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01253,IS 4409,IS 4409 : 1973,IS 4409 : 2023,,1973,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:130;F034:-:1029;F040:-:1046;F040:-:1047;F040:-:1056;F040:-:1057;F040:-:1058;F043:-:308;F045:-:1046;F045:-:1047;F045:-:1056;F045:-:1057;F045:-:1058,CONFLICT_PRESERVED,2,display_is_number;standard_year,,Record exists because another record referenced it.,6,16.67
STD-01254,IS 4412,IS 4412:1981,IS 4412 : 1981,,1981,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,5,F034;F035;F040;F043;F045,bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:621;F034:-:1520;F035:-:328;F040:-:1059;F043:-:309;F045:-:1059,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01255,IS 4431,IS 4431: 1978,,,1978,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:208;F034:-:1107,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01256,IS 4432,IS 4432: 1988,,,1988,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:209;F034:-:1108;F035:-:19;F035:-:339,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01257,IS 444,IS 444,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:22;F035:-:105;F035:-:212;F035:-:252;F035:-:294;F035:-:324;F035:-:391,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01258,IS 4447,IS 4447,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01259,IS 4448,IS 4448,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01260,IS 4454,IS 4454,IS 4454 : Part 1 : 2001 | IS 4454 : Part 2 : 2001 | IS 4454 : Part 4 : 2001,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:186;F034:-:1085;F035:-:22;F035:-:212;F035:-:339;F035:-:361;F040:-:1051;F040:-:1060;F040:-:1061;F040:-:1067;F040:-:1068;F040:-:1069;F040:-:1070;F040:-:1071;F040:-:1072;F040:-:1073;F040:-:1074;F040:-:1075;F040:-:1076;F040:-:1077;F040:-:1078;F040:-:1079;F040:-:1080;F040:-:1084;F043:-:310;F043:-:311;F043:-:312;F045:-:1051;F045:-:1060;F045:-:1061;F045:-:1067;F045:-:1068;F045:-:1069;F045:-:1070;F045:-:1071;F045:-:1072;F045:-:1073;F045:-:1074;F045:-:1075;F045:-:1076;F045:-:1077;F045:-:1078;F045:-:1079;F045:-:1080;F045:-:1084,CANONICAL,0,,,Record exists because another record referenced it.,5,13.89
STD-01261,IS 4454 (Part 1),IS 4454 (Part 1) : 2001,,,2001,1,,,,explicit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:114;F034:-:1013,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01262,IS 4454 (Part 2),IS 4454 (Part 2): 2001,,,2001,2,,,,explicit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:115;F034:-:1014,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01263,IS 4457,IS 4457,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F035,bis_laboratories.csv,,F035:-:5;F035:-:163,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01264,IS 446,IS 446,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:105;F035:-:184;F035:-:324,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01265,IS 4467,IS 4467,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:2;F035:-:54,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01266,IS 447,IS 447,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F035,bis_circulars (1).csv;bis_laboratories.csv,,F033:-:109;F035:-:184;F035:-:372;F035:-:391,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01267,IS 4505,IS 4505:2015,,,2015,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,2,F033;F034,bis_circulars (1).csv;bis_gazette_notification.csv,,F033:-:109;F034:-:264;F034:-:1163,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01268,IS 4508,IS 4508:1992,,,1992,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:854;F034:-:1753;F035:-:8;F035:-:19;F035:-:384,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01269,IS 4509,IS 4509:1992,,,1992,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F033;F034;F035,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv,,F033:-:109;F034:-:855;F034:-:1754;F035:-:8;F035:-:18;F035:-:19;F035:-:251,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01270,IS 4521,IS 4521:2001,IS 4521 : 2001,,2001,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,6,F033;F034;F035;F040;F043;F045,bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F033:-:109;F034:-:650;F034:-:1549;F035:-:200;F035:-:315;F040:-:1081;F040:-:1085;F043:-:313;F045:-:1081;F045:-:1085,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
STD-01271,IS 453,IS 453:1993,,,1993,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F034,bis_gazette_notification.csv,,F034:-:675;F034:-:1574,CANONICAL,0,,,Record exists because another record referenced it.,4,11.11
STD-01272,IS 4533,IS 4533,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,1,F033,bis_circulars (1).csv,,F033:-:109,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01273,IS 455,IS 455:2015,IS 455:2015 | IS 455,,2015,,,Amendment No. 1,,,NO,Portland Slag Cement — Specification,,,Single Standard,Fifth Revision,v5.1 (Includes Amd 1–4),2015-12-15,DAY,2021-06-01,2025-07-20,ACTIVE,Active / Mandatory (Cement QCO),,,CED 02 (Cement and Concrete Sectional Committee),CED 02:2 (Subcommittee for Slag & Mineral-Admixture Cements),Blended Slag Cements,Indigenous / Modified (EN 197-1),,,,,https://www.bis.gov.in/product-certification/product-certification-process/,BIS amendment record | Amendment No.1 June 2018 | Published Standards | Switch to old portal,PARSED,28,F005;F007;F009;F010;F011;F012;F013;F014;F015;F017;F018;F019;F021;F024;F025;F026;F027;F028;F029;F030;F031;F032;F033;F034;F035;F040;F043;F045,BIS_Combined_Testing_Master.xlsx;BIS_Laboratory_Scopes.xlsx;BIS_Notifications_Master.xlsx;BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Records_v3.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Amendments.xlsx;BIS_Standards_Details_v2 (1).xlsx;BIS_Standards_Details_v2.xlsx;BIS_Standards_Details_v3.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Standards_Scheme_Mapping.xlsx;BIS_Testing_Parameters_Master.xlsx;bis_circulars (1).csv;bis_gazette_notification.csv;bis_laboratories.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,BIS Standards;BIS_FMCS_Scheme_IV;BIS_Laboratory_Scopes;BIS_Notifications_Master;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Amendments;BIS_Standards_Intelligence;BIS_Standards_Scheme_Mapping;BIS_Testing_Parameters;Combined_Testing_Master;Products_Details;QCO_Master_Records;QCO_Summary,F026:BIS_Standards_Amendments:16;F027:BIS Standards:14;F028:BIS Standards:14;F029:BIS Standards:14;F030:BIS_Standards_Intelligence:14;F031:BIS_Standards_Scheme_Mapping:13;F005:Combined_Testing_Master:104;F005:Combined_Testing_Master:105;F005:Combined_Testing_Master:106;F005:Combined_Testing_Master:107;F005:Combined_Testing_Master:108;F007:BIS_Laboratory_Scopes:14;F009:BIS_Notifications_Master:9;F010:BIS_Product_Manuals:14;F011:Products_Details:14;F012:Products_Details:18;F013:Products_Details:18;F014:BIS_QCO-schema_2:14;F015:QCO_Master_Records:4;F017:QCO_Master_Records:9;F018:BIS_QCO_Master_Scheme_1:14;F021:BIS_FMCS_Scheme_IV:14;F024:BIS_Schemes_Master:14;F025:BIS_Schemes_Master_Scheme_2:14;F032:BIS_Testing_Parameters:14;F033:-:109;F034:-:8;F034:-:907;F035:-:2;F035:-:30;F035:-:50;F035:-:63;F035:-:158;F035:-:162;F035:-:202;F035:-:217;F035:-:224;F035:-:251;F035:-:342;F040:-:252;F040:-:253;F040:-:254;F040:-:255;F040:-:256;F043:-:314;F045:-:252;F045:-:253;F045:-:254;F045:-:255;F045:-:256;F019:QCO_Summary:9,CONFLICT_PRESERVED,2,display_is_number;standard_year,,,23,63.89
STD-01274,IS 456,IS 456,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,3,F012;F013;F035,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;bis_laboratories.csv,Products_Details,F012:Products_Details:9;F012:Products_Details:13;F013:Products_Details:9;F013:Products_Details:13;F035:-:5;F035:-:50;F035:-:103;F035:-:162;F035:-:166;F035:-:192;F035:-:220;F035:-:234;F035:-:245;F035:-:276;F035:-:293;F035:-:323;F035:-:339;F035:-:380;F035:-:396;F035:-:418;F035:-:426,CANONICAL,0,,,Record exists because another record referenced it.,3,8.33
STD-01275,IS 4566,IS 4566:2020,IS 4566 : 2020,,2020,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,PARSED,4,F034;F040;F043;F045,bis_gazette_notification.csv;data__raw__fmcs_all_fmcs_list_raw.csv;output__fmcs_is_coverage.csv;output__topic18_fmcs_manufacturers.csv,,F034:-:288;F034:-:1187;F040:-:1086;F040:-:1087;F040:-:1088;F043:-:315;F045:-:1086;F045:-:1087;F045:-:1088,CANONICAL,0,,,Record exists because another record referenced it.,6,16.67
