product_id,product_name,alternate_names,product_category,product_subcategory,product_description,keywords,product_group,certification_scheme_to_store,source_product_ids,source_url,source_reference_label,source_file_count,source_file_ids,source_files,source_sheets,source_rows,record_disposition,conflict_count,conflict_fields,review_flag,review_reason,populated_field_count,completeness_pct
PROD-00222,Safety of Toys — Flammability,,,,,,,,,,,3,F010;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:20;F030:BIS_Standards_Intelligence:20;F032:BIS_Testing_Parameters:20,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00223,Safety of Toys — Mechanical & Physical,,,,,,,,,,,2,F030;F032,BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Standards_Intelligence;BIS_Testing_Parameters,F030:BIS_Standards_Intelligence:19;F032:BIS_Testing_Parameters:19,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00224,Safety of Toys — Migration of Certain Elements,,,,,,,,,,,3,F010;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:21;F030:BIS_Standards_Intelligence:21;F032:BIS_Testing_Parameters:21,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00225,Safety of Toys — Part 1,,,,,,,,,,,2,F010;F014,BIS_Product_Manuals_Master.xlsx;BIS_QCO-schema_2.xlsx,BIS_Product_Manuals;BIS_QCO-schema_2,F010:BIS_Product_Manuals:19;F014:BIS_QCO-schema_2:19,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00226,Safety of Toys — Part 2 Flammability,,,,,,,,,,,1,F014,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,F014:BIS_QCO-schema_2:20,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00227,Safety of Toys — Part 4 Swings,,,,,,,,,,,1,F014,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,F014:BIS_QCO-schema_2:22,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00228,Safety Requirements for Toys — Part 3 Migration of Certain Elements,,,,,,,,,,,1,F014,BIS_QCO-schema_2.xlsx,BIS_QCO-schema_2,F014:BIS_QCO-schema_2:21,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00229,Scanners,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:9,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00230,Sealed Secondary Cells/Batteries containing Alkaline or other non-acid Electrolytes for use in portable applications,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:21,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00231,Seamless Stainless Steel Pipes and Tubes,,Metallurgy & Steel,Stainless Steel Piping,"Specifies chemical composition, hydrostatic strength, and dimensional tolerances for seamless SS tubes.",,,,PROD_IS17875_SSPIPE,,Product Specific Information,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:30,CANONICAL,0,,,,6,54.55
PROD-00232,Seamless Stainless Steel Pipes and Tubes - Specification,,Metallurgical Engineering/Steel Products,Stainless Steel Piping & Tubing,"Specifies chemical grades, mechanical properties, hydrostatic testing, flaring/flattening tests, and dimensional tolerances for seamless stainless steel pipes and tubes.",,,,IS 17875:2022,,BIS Connect - IS Details,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:30;F013:Products_Details:30,MERGED,0,,,,6,54.55
PROD-00233,Self-Ballasted LED Lamps for General Lighting Services,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:22,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00234,Set Top Box,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:15,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00235,Shoes for General Purpose,,,,,,,,,,,8,F010;F014;F018;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:40;F014:BIS_QCO-schema_2:40;F018:BIS_QCO_Master_Scheme_1:40;F021:BIS_FMCS_Scheme_IV:40;F024:BIS_Schemes_Master:40;F025:BIS_Schemes_Master_Scheme_2:40;F030:BIS_Standards_Intelligence:40;F032:BIS_Testing_Parameters:40,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00236,Shoes for Services,,,,,,,,,,,9,F010;F014;F015;F018;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters;QCO_Master_Records,F010:BIS_Product_Manuals:39;F014:BIS_QCO-schema_2:39;F015:QCO_Master_Records:15;F018:BIS_QCO_Master_Scheme_1:39;F021:BIS_FMCS_Scheme_IV:39;F024:BIS_Schemes_Master:39;F025:BIS_Schemes_Master_Scheme_2:39;F030:BIS_Standards_Intelligence:39;F032:BIS_Testing_Parameters:39,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00237,Shoes (Part 1 - General Requirements),,Leather & Footwear,Footwear & Leather,"Covers design requirements, chemical non-toxicity in lining, and seam strength for daily wear shoes.",,,,PROD_IS17043_P1_SHOES,,Products under Compulsory Certification,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:39,CANONICAL,0,,,,6,54.55
PROD-00238,Shoes (Part 2 - Specific Footwear Types),,Leather & Footwear,Footwear & Leather,"Specifies durability, heel fatigue resistance, and upper tear strength for distinct commercial shoe categories.",,,,PROD_IS17043_P2_SHOES,,Products under Compulsory Certification,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:40,CANONICAL,0,,,,6,54.55
PROD-00239,Slides and Similar Activity Toys,,,,,,,,,,,6,F014;F018;F021;F024;F025;F030,BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence,F014:BIS_QCO-schema_2:22;F018:BIS_QCO_Master_Scheme_1:22;F021:BIS_FMCS_Scheme_IV:22;F024:BIS_Schemes_Master:22;F025:BIS_Schemes_Master_Scheme_2:22;F030:BIS_Standards_Intelligence:22,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00240,Smart Card Readers,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:28,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00241,Smart Speakers (with and without Display),,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:62,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00242,Smart watches,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:45,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00243,Sports Footwear for General Purpose,,,,,,,,,,,5,F014;F018;F021;F024;F025,BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx,BIS_FMCS_Scheme_IV;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2,F014:BIS_QCO-schema_2:34;F018:BIS_QCO_Master_Scheme_1:34;F021:BIS_FMCS_Scheme_IV:34;F024:BIS_Schemes_Master:34;F025:BIS_Schemes_Master_Scheme_2:34,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00244,Sports Footwear for Performance Sports,,,,,,,,,,,2,F024;F025,BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2,F024:BIS_Schemes_Master:35;F025:BIS_Schemes_Master_Scheme_2:35,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00245,Sports Footwear for Performance Sports Footwear,,,,,,,,,,,3,F014;F018;F021,BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1,F014:BIS_QCO-schema_2:35;F018:BIS_QCO_Master_Scheme_1:35;F021:BIS_FMCS_Scheme_IV:35,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00246,Sports Footwear for Professional Sports,,,,,,,,,,,2,F024;F025,BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2,F024:BIS_Schemes_Master:36;F025:BIS_Schemes_Master_Scheme_2:36,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00247,Sports Footwear for Professional Sports Footwear,,,,,,,,,,,3,F014;F018;F021,BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1,F014:BIS_QCO-schema_2:36;F018:BIS_QCO_Master_Scheme_1:36;F021:BIS_FMCS_Scheme_IV:36,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00248,Sports Footwear - General,,,,,,,,,,,1,F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,F015:QCO_Master_Records:14,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00249,Sports Footwear - General Purpose,,,,,,,,,,,1,F019,BIS_QCO_Summary.xlsx,QCO_Summary,F019:QCO_Summary:29,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00250,Sports Footwear (Part 1 - General Purpose),,Leather & Footwear,Sports Footwear,"Establishes construction, flex resistance, heel shock absorption, and upper adhesion for general sports shoes.",,,,PROD_IS15844_P1_FOOT,,Products under Compulsory Certification,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:34,CANONICAL,0,,,,6,54.55
PROD-00251,Sports Footwear (Part 2 - Performance Shoes),,Leather & Footwear,Sports Footwear,Sets biomechanical performance standards and high-abrasion durability for advanced athletic sports footwear.,,,,PROD_IS15844_P2_FOOT,,Products under Compulsory Certification,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:35,CANONICAL,0,,,,6,54.55
PROD-00252,Sports Footwear (Part 3 - Professional & Outdoor),,Leather & Footwear,Sports Footwear,Lays down technical specifications and impact resilience for specialized professional sports shoes.,,,,PROD_IS15844_P3_FOOT,,Products under Compulsory Certification,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:36,CANONICAL,0,,,,6,54.55
PROD-00253,Sports Footwear - Performance,,,,,,,,,,,1,F019,BIS_QCO_Summary.xlsx,QCO_Summary,F019:QCO_Summary:30,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00254,Sports Footwear - Professional,,,,,,,,,,,1,F019,BIS_QCO_Summary.xlsx,QCO_Summary,F019:QCO_Summary:31,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00255,Sports Footwear - Specification - Part 1: General Purpose Sports Footwear,,Textiles and Leather Goods/Footwear,Athletic & Performance Footwear,"Specifies construction, upper-to-sole bonding strength, abrasion resistance, slip resistance, flex endurance, and chemical limits for general-purpose sports footwear.",,,,IS 15844 (Part 1):2023,,BIS Connect - IS Details,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:34;F013:Products_Details:34,MERGED,0,,,,6,54.55
PROD-00256,Sports Footwear - Specification - Part 2: Performance Sports Footwear,,Textiles and Leather Goods/Footwear,High-Performance Footwear,"Sets enhanced biomechanical, impact-absorption, traction, and durability performance requirements for professional and sport-specific performance shoes.",,,,IS 15844 (Part 2):2023,,BIS Connect - IS Details,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:35;F013:Products_Details:35,MERGED,0,,,,6,54.55
PROD-00257,Sports Footwear - Specification - Part 3: Specialized/Outdoor & Trekking Footwear,,Textiles and Leather Goods/Footwear,Specialized Outdoor Footwear,"Mandates water penetration resistance, ankle support stability, heavy-tread sole durability, and extreme terrain wear resistance for outdoor and trekking sports footwear.",,,,IS 15844 (Part 3):2024,,BIS Connect - IS Details,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:36;F013:Products_Details:36,MERGED,0,,,,6,54.55
PROD-00258,Sports Footwear — General Purpose,,,,,,,,,,,3,F010;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:34;F030:BIS_Standards_Intelligence:34;F032:BIS_Testing_Parameters:34,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00259,Sports Footwear — Performance Sports Footwear,,,,,,,,,,,3,F010;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:35;F030:BIS_Standards_Intelligence:35;F032:BIS_Testing_Parameters:35,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00260,Sports Footwear — Professional Sports Footwear,,,,,,,,,,,3,F010;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:36;F030:BIS_Standards_Intelligence:36;F032:BIS_Testing_Parameters:36,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00261,Stainless Steel Seamless & Welded Pipes,,,,,,,,,,,1,F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,F015:QCO_Master_Records:11,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00262,Stainless steel seamless and welded pipes and tubes,,,,,,,,,,,1,F017,BIS_QCO_Master_Records_v3.xlsx,QCO_Master_Records,F017:QCO_Master_Records:3,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00263,Stainless Steel Seamless Pipes,,,,,,,,,,,1,F019,BIS_QCO_Summary.xlsx,QCO_Summary,F019:QCO_Summary:25,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00264,Stainless Steel Seamless Pipes and Tubes,,,,,,,,,,,2,F018;F021,BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV;BIS_QCO_Master_Scheme_1,F018:BIS_QCO_Master_Scheme_1:30;F021:BIS_FMCS_Scheme_IV:30,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00265,Stainless Steel Seamless Pipes and Tubes for General Service,,,,,,,,,,,6,F010;F014;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_QCO-schema_2.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_QCO-schema_2;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:30;F014:BIS_QCO-schema_2:30;F024:BIS_Schemes_Master:30;F025:BIS_Schemes_Master_Scheme_2:30;F030:BIS_Standards_Intelligence:30;F032:BIS_Testing_Parameters:30,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00266,Stainless Steel Welded Pipes,,,,,,,,,,,1,F019,BIS_QCO_Summary.xlsx,QCO_Summary,F019:QCO_Summary:26,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00267,Stainless Steel Welded Pipes and Tubes,,,,,,,,,,,2,F018;F021,BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx,BIS_FMCS_Scheme_IV;BIS_QCO_Master_Scheme_1,F018:BIS_QCO_Master_Scheme_1:31;F021:BIS_FMCS_Scheme_IV:31,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00268,Stainless Steel Welded Pipes and Tubes for General Service,,,,,,,,,,,6,F010;F014;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_QCO-schema_2.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_QCO-schema_2;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters,F010:BIS_Product_Manuals:31;F014:BIS_QCO-schema_2:31;F024:BIS_Schemes_Master:31;F025:BIS_Schemes_Master_Scheme_2:31;F030:BIS_Standards_Intelligence:31;F032:BIS_Testing_Parameters:31,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00269,Stampings/laminations/cores of transformers (with or without winding),,,,,,,,,,,1,F002,06_scheme_iv.csv,,F002:-:2;F002:-:3;F002:-:4;F002:-:6,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00270,Standalone LED Modules for General Lighting,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:46,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00271,Standalone Switch Mode Power Supplies (SMPS)with output voltage 48 V (max),,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:55,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00272,Starter- All AC utilization categories. All other Starters,,,,,,,,,,,1,F003,07_scheme_x.csv,,F003:-:23,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00273,Starter- All AC utilization categories direct-on-line a.c. starter,,,,,,,,,,,1,F003,07_scheme_x.csv,,F003:-:22,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00274,Storage Units,,Furniture,Storage Furniture,"Specifies strength, durability, and overturning safety for domestic and commercial storage units.",,,,PROD_IS17634_STORAGE,,Product Specific Information,11,F010;F011;F014;F015;F016;F018;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Records.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters;Products_Details;QCO_Master_Details;QCO_Master_Records,F011:Products_Details:5;F010:BIS_Product_Manuals:5;F014:BIS_QCO-schema_2:5;F015:QCO_Master_Records:2;F016:QCO_Master_Details:4;F018:BIS_QCO_Master_Scheme_1:5;F021:BIS_FMCS_Scheme_IV:5;F024:BIS_Schemes_Master:5;F025:BIS_Schemes_Master_Scheme_2:5;F030:BIS_Standards_Intelligence:5;F032:BIS_Testing_Parameters:5,CANONICAL,0,,,,6,54.55
PROD-00275,Storage Units - Specification,,Civil Engineering Department (CED),CED 35 (Furniture Sectional Committee),"Specifies requirements related to performance, structural integrity, and safety (including tip-over and overturning stability, shelf load-bearing capacity, and drawer strength) for domestic and institutional storage units like wardrobes, almirahs, cabinets, bookshelves, and filing units.",,,,IS 17634:2022,,Indian Standards - BIS Connect,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:5;F013:Products_Details:5,MERGED,0,,,,6,54.55
PROD-00276,Sulfate Resisting Portland Cement,,Civil Engineering,Cement & Concrete,Specifies physical and chemical criteria for cement resistant to aggressive sulfate exposure.,,,,PROD_IS12330_SRC,,Products under Compulsory Certification,1,F011,BIS_Products_Details.xlsx,Products_Details,F011:Products_Details:9,CANONICAL,0,,,,6,54.55
PROD-00277,Sulphate Resisting Portland Cement,,Civil Engineering/Construction Materials,Hydraulic Binders/Special Portland Cements,"Specification covering the manufacturing, chemical composition, physical properties, and testing of Sulphate Resisting Portland Cement (SRPC) with controlled C3A content for concrete exposed to aggressive sulphate conditions.",,,,IS 12330:1998,,BIS Connect - IS Details,12,F010;F012;F013;F014;F017;F018;F019;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Records_v3.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_QCO_Summary.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters;Products_Details;QCO_Master_Records;QCO_Summary,F012:Products_Details:9;F013:Products_Details:9;F010:BIS_Product_Manuals:9;F014:BIS_QCO-schema_2:9;F017:QCO_Master_Records:4;F018:BIS_QCO_Master_Scheme_1:9;F019:QCO_Summary:4;F021:BIS_FMCS_Scheme_IV:9;F024:BIS_Schemes_Master:9;F025:BIS_Schemes_Master_Scheme_2:9;F030:BIS_Standards_Intelligence:9;F032:BIS_Testing_Parameters:9,MERGED,0,,,,6,54.55
PROD-00278,Swings,,,,,,,,,,,1,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,F030:BIS_Standards_Intelligence:22,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00279,"Swings, Slides and Similar Activity Toys",,,,,,,,,,,2,F010;F032,BIS_Product_Manuals_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_Product_Manuals;BIS_Testing_Parameters,F010:BIS_Product_Manuals:22;F032:BIS_Testing_Parameters:22,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00280,Switch-Disconnectors and Fuse-Combination Units,,,,,,,,,,,1,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,F030:BIS_Standards_Intelligence:43,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00281,Switches,,,,,,,,,,,1,F030,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,F030:BIS_Standards_Intelligence:43,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00282,"Switches, Disconnectors, Switch-Disconnectors & Fuse-Combination Units",,,,,,,,,,,1,F032,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,F032:BIS_Testing_Parameters:43,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00283,"Switches, Disconnectors, Switch-Disconnectors, and Fuse-Combination Units",,,,,,,,,,,2,F022;F023,BIS_Scheme_X_Industrial.xlsx;BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,F022:BIS_Scheme_X:3;F023:BIS_Scheme_X:3,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00284,Tables,,,,,,,,,,,2,F015;F016,BIS_QCO_Master_Records (1).xlsx;BIS_QCO_Master_Records.xlsx,QCO_Master_Details;QCO_Master_Records,F015:QCO_Master_Records:2;F016:QCO_Master_Details:4,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00285,Tables and Desks,,Furniture,Office & Domestic Desks,"Covers structural performance, stability, and load-bearing requirements for tables and desks.",,,,PROD_IS17633_TABLES,,Product Specific Information,9,F010;F011;F014;F018;F021;F024;F025;F030;F032,BIS_Product_Manuals_Master.xlsx;BIS_Products_Details.xlsx;BIS_QCO-schema_2.xlsx;BIS_QCO_Master_Scheme_1.xlsx;BIS_Scheme_IV_FMCS.xlsx;BIS_Schemes_Master.xlsx;BIS_Schemes_Master_Scheme_2.xlsx;BIS_Standards_Intelligence_Master.xlsx;BIS_Testing_Parameters_Master.xlsx,BIS_FMCS_Scheme_IV;BIS_Product_Manuals;BIS_QCO-schema_2;BIS_QCO_Master_Scheme_1;BIS_Schemes_Master;BIS_Schemes_Master_Scheme_2;BIS_Standards_Intelligence;BIS_Testing_Parameters;Products_Details,F011:Products_Details:4;F010:BIS_Product_Manuals:4;F014:BIS_QCO-schema_2:4;F018:BIS_QCO_Master_Scheme_1:4;F021:BIS_FMCS_Scheme_IV:4;F024:BIS_Schemes_Master:4;F025:BIS_Schemes_Master_Scheme_2:4;F030:BIS_Standards_Intelligence:4;F032:BIS_Testing_Parameters:4,CANONICAL,0,,,,6,54.55
PROD-00286,Tables and Desks - Specification,,Civil Engineering Department (CED),CED 35 (Furniture Sectional Committee),"Covers safety, stability, strength, and structural performance requirements for general, office, institutional, and domestic tables and desks.",,,,IS 17633:2022,,Indian Standards - BIS Connect,2,F012;F013,BIS_Products_Full_Information.xlsx;BIS_Products_Full_Information_v2.xlsx,Products_Details,F012:Products_Details:4;F013:Products_Details:4,MERGED,0,,,,6,54.55
PROD-00287,Tactical Boots,,,,,,,,,,,1,F015,BIS_QCO_Master_Records (1).xlsx,QCO_Master_Records,F015:QCO_Master_Records:15,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00288,Telephone Answering Machines,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:11,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
PROD-00289,Television other than Plasma/LCD/LED TVs,,,,,,,,,,,1,F001,05_scheme_ii.csv,,F001:-:56,CANONICAL,0,,,Record exists because another record referenced it.,1,9.09
