relationship_id,is_id,canonical_is_number,fmcs_id,cml_licence_no,manufacturer_name,country,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-IS_FMC-0006034,STD-00798,IS 17550 (Part 1),FMCS-01420,,BSH Ev Aletleri Sanayi Ve Ticaret A.S (FCLI-2),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2900,1.00,
REL-IS_FMC-0006035,STD-01041,IS 269,FMCS-02988,,COSMOS CEMENT INDUSTRIES PVT. LTD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F045,output__topic18_fmcs_manufacturers.csv,,2901,1.00,
REL-IS_FMC-0006036,STD-01041,IS 269,FMCS-02785,,Sonapur Minerals and Oil Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F045,output__topic18_fmcs_manufacturers.csv,,2902,1.00,
REL-IS_FMC-0006037,STD-01041,IS 269,FMCS-03133,,Penden Cement Authority Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F045,output__topic18_fmcs_manufacturers.csv,,2903,1.00,
REL-IS_FMC-0006038,STD-00798,IS 17550 (Part 1),FMCS-02896,,STARION SUNGCHULL MANUFACTURING CO. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2904,1.00,
REL-IS_FMC-0006039,STD-00798,IS 17550 (Part 1),FMCS-03091,,Gorenje Aparati Za Domacinstvo Doo Valjevo,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2905,1.00,
REL-IS_FMC-0006040,STD-00798,IS 17550 (Part 1),FMCS-01300,,LG ELECTRONICS INC.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2906,1.00,
REL-IS_FMC-0006041,STD-00798,IS 17550 (Part 1),FMCS-01346,,BSH Hausgerate GmbH Factory Giengen,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2907,1.00,
REL-IS_FMC-0006042,STD-00798,IS 17550 (Part 1),FMCS-01327,,Walton Hi-Tech Industries PLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2908,1.00,
REL-IS_FMC-0006043,STD-00798,IS 17550 (Part 1),FMCS-01371,,BSH Ev Aletleri Sanayi Ve Ticaret A.S (FCLI-1),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2909,1.00,
REL-IS_FMC-0006044,STD-00798,IS 17550 (Part 1),FMCS-01400,,"TOSHIBA CONSUMER PRODUCT (THAILAND) CO.,LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F045,output__topic18_fmcs_manufacturers.csv,,2910,1.00,
REL-IS_FMC-0006045,STD-00798,IS 17550 (Part 1),FMCS-01301,,"THAI SAMSUNG ELECTRONICS CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F045,output__topic18_fmcs_manufacturers.csv,,2911,1.00,
REL-IS_FMC-0006046,STD-00798,IS 17550 (Part 1),FMCS-01176,,"SAMSUNG ELECTORNICS CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F045,output__topic18_fmcs_manufacturers.csv,,2912,1.00,
REL-IS_FMC-0006047,STD-00798,IS 17550 (Part 1),FMCS-02995,,Vestel Beyaz Esya Sanayi Ve Ticaret A.S. Manisa Subesi (Buzdolabi Fabrikasi),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17550 (Part 1) : 2024,,F045,output__topic18_fmcs_manufacturers.csv,,2913,1.00,
REL-IS_FMC-0006048,STD-00800,IS 17569,FMCS-02728,,"UNION ZOJIRUSHI CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17569 : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2914,1.00,
REL-IS_FMC-0006049,STD-00802,IS 17570 (Part 1),FMCS-02831,,CAMFIL MALAYSIA SDN. BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17570 (Part 1) : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2915,1.00,
REL-IS_FMC-0006050,STD-00809,IS 17633,FMCS-02504,,D.R. Exports (Pvt) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17633:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2916,1.00,
REL-IS_FMC-0006051,STD-01746,IS/IEC 60947-2,FMCS-01643,,Siemens Aktiengesellschaft (Siemens AG),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS/IEC 60947-2 : 2016,,F045,output__topic18_fmcs_manufacturers.csv,,2917,1.00,
REL-IS_FMC-0006052,STD-00810,IS 17634,FMCS-02503,,D.R. Exports (Pvt) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17634:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2918,1.00,
REL-IS_FMC-0006053,STD-00810,IS 17634,FMCS-03109,,Nobilia-Werke J. Stickling GmbH & Co. KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17634:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2919,1.00,
REL-IS_FMC-0006054,STD-00811,IS 17635,FMCS-02505,,D.R. Exports (Pvt) Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17635 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,2920,1.00,
REL-IS_FMC-0006055,STD-00814,IS 17658,FMCS-02435,,AGC Chemicals Vietnam,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2921,1.00,
REL-IS_FMC-0006056,STD-00814,IS 17658,FMCS-02370,,Philippine Resins Industries Inc.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2922,1.00,
REL-IS_FMC-0006057,STD-00814,IS 17658,FMCS-02382,,INOVYN Norge AS,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2923,1.00,
REL-IS_FMC-0006058,STD-00814,IS 17658,FMCS-02326,,Meghna PVC Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2924,1.00,
REL-IS_FMC-0006059,STD-00814,IS 17658,FMCS-02268,,ERCROS S.A,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2925,1.00,
REL-IS_FMC-0006060,STD-00814,IS 17658,FMCS-02252,,INOVYN Sverige AB,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2926,1.00,
REL-IS_FMC-0006061,STD-00814,IS 17658,FMCS-02115,,PT. TPC Indo Plastic and Chemicals,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2927,1.00,
REL-IS_FMC-0006062,STD-00814,IS 17658,FMCS-02114,,Oxy Vinyls LP,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2928,1.00,
REL-IS_FMC-0006063,STD-00814,IS 17658,FMCS-02051,,TCI Sanmar Chemicals S.A.E,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2929,1.00,
REL-IS_FMC-0006064,STD-00814,IS 17658,FMCS-02067,,Mexichem Resinas Colombia S.A.S.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2930,1.00,
REL-IS_FMC-0006065,STD-00814,IS 17658,FMCS-02084,,KEM ONE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2931,1.00,
REL-IS_FMC-0006066,STD-00814,IS 17658,FMCS-02085,,Westlake Vinnolit GmbH & Co. KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2932,1.00,
REL-IS_FMC-0006067,STD-00814,IS 17658,FMCS-01999,,TPC Paste Resin Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2933,1.00,
REL-IS_FMC-0006068,STD-00814,IS 17658,FMCS-02000,,TPC Vina Plastic and Chemical Corporation Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2934,1.00,
REL-IS_FMC-0006069,STD-00814,IS 17658,FMCS-01961,,KEM ONE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2935,1.00,
REL-IS_FMC-0006070,STD-00814,IS 17658,FMCS-01507,,"Tokuyama Sekisui Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2936,1.00,
REL-IS_FMC-0006071,STD-00814,IS 17658,FMCS-01493,,TOAGOSEI CO. LTD.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2937,1.00,
REL-IS_FMC-0006072,STD-00814,IS 17658,FMCS-01488,,Kaneka Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2938,1.00,
REL-IS_FMC-0006073,STD-00814,IS 17658,FMCS-01489,,Kaneka Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2939,1.00,
REL-IS_FMC-0006074,STD-00814,IS 17658,FMCS-01541,,Shin-Etsu Chemical Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2940,1.00,
REL-IS_FMC-0006075,STD-00814,IS 17658,FMCS-02570,,INOVYN FRANCE (INEOS INOVYN),,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2941,1.00,
REL-IS_FMC-0006076,STD-00814,IS 17658,FMCS-01645,,Ocean Plastics Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2942,1.00,
REL-IS_FMC-0006077,STD-00814,IS 17658,FMCS-01655,,Mexichem Resinas Vinilicas SA de CV,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2943,1.00,
REL-IS_FMC-0006078,STD-00814,IS 17658,FMCS-01656,,PT Asahimas Chemical,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2944,1.00,
REL-IS_FMC-0006079,STD-00814,IS 17658,FMCS-01657,,AGC Vinythai Public Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2945,1.00,
REL-IS_FMC-0006080,STD-00814,IS 17658,FMCS-01652,,Vestolit GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2946,1.00,
REL-IS_FMC-0006081,STD-00814,IS 17658,FMCS-01690,,Kaneka Paste Polymers SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2947,1.00,
REL-IS_FMC-0006082,STD-00814,IS 17658,FMCS-01832,,Taiyo Vinyl Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2948,1.00,
REL-IS_FMC-0006083,STD-00814,IS 17658,FMCS-01816,,Thai Plastic and Chemicals Public Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2949,1.00,
REL-IS_FMC-0006084,STD-00814,IS 17658,FMCS-01817,,Taiyo Vinyl Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2950,1.00,
REL-IS_FMC-0006085,STD-00814,IS 17658,FMCS-03131,,PT Sulfindo Adiusaha,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2951,1.00,
REL-IS_FMC-0006086,STD-00814,IS 17658,FMCS-02847,,TOSOH CORPORATION,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2952,1.00,
REL-IS_FMC-0006087,STD-00814,IS 17658,FMCS-02742,,Westlake Vinyls Inc.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2953,1.00,
REL-IS_FMC-0006088,STD-01503,IS 73,FMCS-00811,,VERASCO FZE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 73 : 2013,,F045,output__topic18_fmcs_manufacturers.csv,,2954,1.00,
REL-IS_FMC-0006089,STD-00814,IS 17658,FMCS-02564,,Westlake Chemicals & Vinyls LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2955,1.00,
REL-IS_FMC-0006090,STD-00814,IS 17658,FMCS-02565,,"Westlake Vinyls Company, LP",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2956,1.00,
REL-IS_FMC-0006091,STD-00814,IS 17658,FMCS-02566,,Plastic Express,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2957,1.00,
REL-IS_FMC-0006092,STD-00814,IS 17658,FMCS-02605,,KEM ONE,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2958,1.00,
REL-IS_FMC-0006093,STD-00814,IS 17658,FMCS-01180,,CHINA GENERAL PLASTICS CORPORATION TOUFEN PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2959,1.00,
REL-IS_FMC-0006094,STD-00814,IS 17658,FMCS-01071,,FORMOSA PLASTICS CORPORATION MAILIAO PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2960,1.00,
REL-IS_FMC-0006095,STD-00814,IS 17658,FMCS-01076,,FORMOSA PLASTCIS CORPORATION LIN-YUAN PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2961,1.00,
REL-IS_FMC-0006096,STD-00814,IS 17658,FMCS-00978,,"LG CHEM CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2962,1.00,
REL-IS_FMC-0006097,STD-00814,IS 17658,FMCS-01252,,FORMOSA PLASTICS CORPORATION REN-WU PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2963,1.00,
REL-IS_FMC-0006098,STD-00814,IS 17658,FMCS-01184,,CGPC POLYMER CORPORATION LIN YUAN PLANT,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2964,1.00,
REL-IS_FMC-0006099,STD-00814,IS 17658,FMCS-00848,,Hanwha Solutions Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2965,1.00,
REL-IS_FMC-0006100,STD-00814,IS 17658,FMCS-00889,,"LG CHEM CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2966,1.00,
REL-IS_FMC-0006101,STD-00814,IS 17658,FMCS-00892,,Hanwha Solutions Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658:2021,,F045,output__topic18_fmcs_manufacturers.csv,,2967,1.00,
REL-IS_FMC-0006102,STD-00814,IS 17658,FMCS-02524,,Tokuyama Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17658 : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2968,1.00,
REL-IS_FMC-0006103,STD-00815,IS 17659,FMCS-01793,,Coim Asia Pacific Pte Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17659 : 2021,,F045,output__topic18_fmcs_manufacturers.csv,,2969,1.00,
REL-IS_FMC-0006104,STD-00819,IS 17706,FMCS-02337,,GIESSE SpA,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17706:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2970,1.00,
REL-IS_FMC-0006105,STD-00378,IS 14407,FMCS-02386,,Crown Emirates Company Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2971,1.00,
REL-IS_FMC-0006106,STD-00378,IS 14407,FMCS-02312,,KJM ALUMINIUM CAN SDN BHD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2972,1.00,
REL-IS_FMC-0006107,STD-00378,IS 14407,FMCS-01733,,"United Beverage Co., CAN & END Making Plant",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2973,1.00,
REL-IS_FMC-0006108,STD-00378,IS 14407,FMCS-01659,,CANPACK MIDDLE EAST ONE PERSON COMPANY LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2974,1.00,
REL-IS_FMC-0006109,STD-00378,IS 14407,FMCS-01630,,Ceylon Beverage Can Pvt. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2975,1.00,
REL-IS_FMC-0006110,STD-00378,IS 14407,FMCS-02734,,Quality Pack Zrt.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2976,1.00,
REL-IS_FMC-0006111,STD-01041,IS 269,FMCS-00504,,ANWAR CEMENT LIMITED,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F045,output__topic18_fmcs_manufacturers.csv,,2977,1.00,
REL-IS_FMC-0006112,STD-01041,IS 269,FMCS-00233,,R.M.C. Cement Pvt Ltd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F045,output__topic18_fmcs_manufacturers.csv,,2978,1.00,
REL-IS_FMC-0006113,STD-01041,IS 269,FMCS-00272,,Shivam Cements Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 269 : 2015,,F045,output__topic18_fmcs_manufacturers.csv,,2979,1.00,
REL-IS_FMC-0006114,STD-00378,IS 14407,FMCS-02841,,TBC-Ball Beverage Can Vietnam Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2980,1.00,
REL-IS_FMC-0006115,STD-00378,IS 14407,FMCS-02959,,Canpack Romania S.R.L.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 14407 : 2023,,F045,output__topic18_fmcs_manufacturers.csv,,2981,1.00,
REL-IS_FMC-0006116,STD-00715,IS 170,FMCS-01070,,Formosa Chemicals and Fibre Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 170 : 2004,,F045,output__topic18_fmcs_manufacturers.csv,,2982,1.00,
REL-IS_FMC-0006117,STD-00829,IS 17803,FMCS-01992,,Flying Vacuum Container (Thailand) Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17803 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,2983,1.00,
REL-IS_FMC-0006118,STD-00836,IS 17875,FMCS-02507,,INOXIUM TUBI PIPES INDUSTRY LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2984,1.00,
REL-IS_FMC-0006119,STD-00836,IS 17875,FMCS-02465,,TRIS TUBE CO. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2985,1.00,
REL-IS_FMC-0006120,STD-00836,IS 17875,FMCS-01501,,Precise Stainless FZCO,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2986,1.00,
REL-IS_FMC-0006121,STD-00836,IS 17875,FMCS-01608,,Schoeller Bleckmann Edelstahlrohr GmbH,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2987,1.00,
REL-IS_FMC-0006122,STD-00836,IS 17875,FMCS-01673,,Tubacex Tubos Inoxidables S.A.U,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2988,1.00,
REL-IS_FMC-0006123,STD-00715,IS 170,FMCS-01542,,Chang Chun Plastics Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 170 : 2004,,F045,output__topic18_fmcs_manufacturers.csv,,2989,1.00,
REL-IS_FMC-0006124,STD-00836,IS 17875,FMCS-01698,,"Vinlong Stainless Steel (Vietnam) Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2990,1.00,
REL-IS_FMC-0006125,STD-00836,IS 17875,FMCS-02926,,Tubacex Durant Inc,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2991,1.00,
REL-IS_FMC-0006126,STD-00836,IS 17875,FMCS-02904,,"THAI OIL PIPE CO., LTD",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2992,1.00,
REL-IS_FMC-0006127,STD-00836,IS 17875,FMCS-03005,,SeAH Changwon Integrated Special Steel Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2993,1.00,
REL-IS_FMC-0006128,STD-00836,IS 17875,FMCS-02837,,Salem Tube Inc,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2994,1.00,
REL-IS_FMC-0006129,STD-00836,IS 17875,FMCS-02562,,CTC Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2995,1.00,
REL-IS_FMC-0006130,STD-00837,IS 17876,FMCS-01482,,SONHA SSP VIETNAM SOLE MEMBER COMPANY LIMITED,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,2996,1.00,
REL-IS_FMC-0006131,STD-00836,IS 17875,FMCS-02576,,"HYG Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17875:2022,,F045,output__topic18_fmcs_manufacturers.csv,,2997,1.00,
REL-IS_FMC-0006132,STD-00837,IS 17876,FMCS-02578,,"HYG Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,2998,1.00,
REL-IS_FMC-0006133,STD-00837,IS 17876,FMCS-02839,,"WSG Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,2999,1.00,
REL-IS_FMC-0006134,STD-00837,IS 17876,FMCS-02800,,Steel 568 Co. Ltd.,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3000,1.00,
REL-IS_FMC-0006135,STD-00837,IS 17876,FMCS-02777,,Ilta Inox Spa,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3001,1.00,
REL-IS_FMC-0006136,STD-00837,IS 17876,FMCS-03039,,"Teshima Korea Co., Ltd.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3002,1.00,
REL-IS_FMC-0006137,STD-00837,IS 17876,FMCS-01795,,Kim Truong Hung Steel Company Limited,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3003,1.00,
REL-IS_FMC-0006138,STD-00837,IS 17876,FMCS-01502,,Precise Stainless FZCO,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3004,1.00,
REL-IS_FMC-0006139,STD-00837,IS 17876,FMCS-02466,,TRIS TUBE CO. LTD,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3005,1.00,
REL-IS_FMC-0006140,STD-00837,IS 17876,FMCS-02296,,YK Pipe Sdn Bhd,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3006,1.00,
REL-IS_FMC-0006141,STD-00837,IS 17876,FMCS-01387,,Schoeller Werk GmbH & Co. KG,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3007,1.00,
REL-IS_FMC-0006142,STD-00837,IS 17876,FMCS-01376,,Inoxium Tubi Pipes Industry LLC,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17876 : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3008,1.00,
REL-IS_FMC-0006143,STD-00840,IS 17927 (Part 1),FMCS-01304,,Lotte Chemical Corporation,,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17927 (Part 1) : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3009,1.00,
REL-IS_FMC-0006144,STD-00840,IS 17927 (Part 1),FMCS-01284,,"HYUNDAI CHEMICAL CO., LTD.",,LICENSED_FOR,licensed_is_text,licensed_is_text,IS 17927 (Part 1) : 2022,,F045,output__topic18_fmcs_manufacturers.csv,,3010,1.00,
