file_id,original_filename,sheet_name,column_index,exact_column_name,normalized_column_name,data_type,semantic_type,total_rows,non_null_rows,null_rows,placeholder_null_rows,unique_count,duplicate_count,percentage_populated,percentage_informative,multivalue_ratio,is_multivalue_field,example_values
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,8,Mandatory / Voluntary,mandatory_voluntary,string,MANDATORY_FLAG,5,5,0,0,2,3,100.0,100.0,0.0,NO,Mandatory || Mandatory under Omnibus Technical Regulations
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,9,Scope,scope,string,DESCRIPTIVE_TEXT,5,5,0,0,5,0,100.0,100.0,1.0,YES,"Circuit-breakers for overcurrent protection in industrial and similar  || AC and DC utilization categories up to and above 630A, operating up to || Electromechanical contactors, motor-starters, soft starters, and semic"
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,10,Requirements,requirements,string,DESCRIPTIVE_TEXT,5,5,0,0,5,0,100.0,100.0,1.0,YES,"Full verification testing covering thermal/short-circuit performance,  || Making and breaking capacity, mechanical/electrical endurance, and Cla || Operational performance limits, coil voltage thresholds, and thermal o"
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,11,Related QCO,related_qco,string,QCO_REFERENCE,5,5,0,0,3,2,100.0,100.0,0.4,YES,"Electrical Equipment (Quality Control) Order, 2020 and subsequent amen || Electrical Equipment (Quality Control) Order || Machinery and Electrical Equipment Safety (Omnibus Technical Regulatio"
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,12,Related Product Manual,related_product_manual,string,UNCLASSIFIED_STRING,5,5,0,0,5,0,100.0,100.0,0.2,NO,BIS Product Manual for Low-Voltage Switchgear and Controlgear || Product Specific Guidelines for Low Voltage Switchgear || BIS Manual for Motor-Starters & Contactors
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,13,Related SIT,related_sit,string,UNCLASSIFIED_STRING,5,5,0,0,5,0,100.0,100.0,0.6,YES,Standard Inspection and Testing (SIT) scheme for switchgear components || SIT Guidelines for Switches and Fuses || SIT for Contactors
F022,BIS_Scheme_X_Industrial.xlsx,BIS_Scheme_X,14,Source URL,source_url,url,SOURCE_URL,5,5,0,0,1,4,100.0,100.0,0.0,NO,https://www.bis.gov.in/products-under-compulsory-certification-scheme- || https://www.bis.gov.in/products-under-compulsory-certification-scheme- || https://www.bis.gov.in/products-under-compulsory-certification-scheme-
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,1,IS Number,is_number,string,IS_RELATIONSHIP,5,5,0,0,5,0,100.0,100.0,0.4,YES,"IS/IEC 60947: Part 2:2016 || IS/IEC 60947: Part 3:2012 (with references to 2020 updates) || IS/IEC 60947: Part 4 (Sections 1, 2, and 3)"
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,2,Product,product,string,PRODUCT_NAME,5,5,0,0,5,0,100.0,100.0,0.8,YES,"AC Circuit-Breakers (Category A & B) || Switches, Disconnectors, Switch-Disconnectors, and Fuse-Combination Un || Contactors and Motor-Starters (Electromechanical & Semiconductor)"
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,3,Scheme ID,scheme_id,string,SCHEME_ID,5,5,0,0,1,4,100.0,100.0,0.0,NO,Scheme X
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,4,Scheme Name,scheme_name,string,SCHEME_NAME,5,5,0,0,1,4,100.0,100.0,1.0,YES,BIS Scheme X Certification (Imports and Heavy Industrial / Electrical  || BIS Scheme X Certification (Imports and Heavy Industrial / Electrical  || BIS Scheme X Certification (Imports and Heavy Industrial / Electrical 
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,5,Scheme Code,scheme_code,string,SCHEME_ID,5,5,0,0,1,4,100.0,100.0,0.0,NO,SCH-X-BIS
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,6,Scheme Type,scheme_type,string,SCHEME_NAME,5,5,0,0,1,4,100.0,100.0,0.0,NO,Third-Party Conformity Assessment / Compulsory Certification
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,7,Certification Type,certification_type,string,CERTIFICATION_TYPE,5,5,0,0,1,4,100.0,100.0,1.0,YES,Foreign Manufacturers Certification / Domestic Industrial Licensing (v || Foreign Manufacturers Certification / Domestic Industrial Licensing (v || Foreign Manufacturers Certification / Domestic Industrial Licensing (v
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,8,Mandatory / Voluntary,mandatory_voluntary,string,MANDATORY_FLAG,5,5,0,0,2,3,100.0,100.0,0.0,NO,Mandatory || Mandatory under Omnibus Technical Regulations
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,9,Scope,scope,string,DESCRIPTIVE_TEXT,5,5,0,0,5,0,100.0,100.0,1.0,YES,"Circuit-breakers for overcurrent protection in industrial and similar  || AC and DC utilization categories up to and above 630A, operating up to || Electromechanical contactors, motor-starters, soft starters, and semic"
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,10,Requirements,requirements,string,DESCRIPTIVE_TEXT,5,5,0,0,5,0,100.0,100.0,1.0,YES,"Full verification testing covering thermal/short-circuit performance,  || Making and breaking capacity, mechanical/electrical endurance, and Cla || Operational performance limits, coil voltage thresholds, and thermal o"
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,11,Related QCO,related_qco,string,QCO_REFERENCE,5,5,0,0,3,2,100.0,100.0,0.4,YES,"Electrical Equipment (Quality Control) Order, 2020 and subsequent amen || Electrical Equipment (Quality Control) Order || Machinery and Electrical Equipment Safety (Omnibus Technical Regulatio"
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,12,Related Product Manual,related_product_manual,string,UNCLASSIFIED_STRING,5,5,0,0,5,0,100.0,100.0,0.2,NO,BIS Product Manual for Low-Voltage Switchgear and Controlgear || Product Specific Guidelines for Low Voltage Switchgear || BIS Manual for Motor-Starters & Contactors
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,13,Related SIT,related_sit,string,UNCLASSIFIED_STRING,5,5,0,0,5,0,100.0,100.0,0.6,YES,Standard Inspection and Testing (SIT) scheme for switchgear components || SIT Guidelines for Switches and Fuses || SIT for Contactors
F023,BIS_Scheme_X_Industrial_v2.xlsx,BIS_Scheme_X,14,Source URL,source_url,url,SOURCE_URL,5,5,0,0,1,4,100.0,100.0,0.0,NO,https://www.bis.gov.in/products-under-compulsory-certification-scheme- || https://www.bis.gov.in/products-under-compulsory-certification-scheme- || https://www.bis.gov.in/products-under-compulsory-certification-scheme-
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,1,scheme_id,scheme_id,string,SCHEME_ID,40,40,0,0,1,39,100.0,100.0,0.0,NO,SCH-I
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,2,scheme_name,scheme_name,string,SCHEME_NAME,40,40,0,0,1,39,100.0,100.0,0.0,NO,Scheme – I (ISI Mark Scheme)
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,3,scheme_code,scheme_code,int,SCHEME_ID,40,40,0,0,1,39,100.0,100.0,0.0,NO,1
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,4,scheme_type,scheme_type,string,SCHEME_NAME,40,40,0,0,1,39,100.0,100.0,0.0,NO,Product Certification
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,5,certification_type,certification_type,string,CERTIFICATION_TYPE,40,40,0,0,1,39,100.0,100.0,0.0,NO,ISI Mark
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,6,product,product,string,PRODUCT_NAME,40,40,0,0,40,0,100.0,100.0,0.275,NO,Work Chairs || Chairs and Stools (General Purpose) || Tables and Desks
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,7,IS,is,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,8,mandatory/voluntary,mandatory_voluntary,string,MANDATORY_FLAG,40,40,0,0,1,39,100.0,100.0,0.0,NO,Mandatory
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,9,scope,scope,string,DESCRIPTIVE_TEXT,40,40,0,0,40,0,100.0,100.0,0.575,YES,"Completely manufactured, fabricated, or ready-to-assemble work chairs || General purpose chairs and stools for adults (domestic and non-domesti || Tables and desks for seated, sit-stand, or standing use by adults"
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,10,requirements,requirements,string,DESCRIPTIVE_TEXT,40,40,0,0,40,0,100.0,100.0,1.0,YES,"Compliance with safety, strength, stability, durability, and ergonomic || Compliance with static load, impact, stability, and durability specifi || Compliance with performance, safety, strength, and stability requireme"
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,11,related_QCO,related_qco,string,QCO_REFERENCE,40,40,0,0,13,27,100.0,100.0,0.05,NO,Furniture (Quality Control) Order || Domestic Pressure Cooker (Quality Control) Order || Cement (Quality Control) Order
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,12,related_Product_Manual,related_product_manual,string,UNCLASSIFIED_STRING,40,40,0,0,19,21,100.0,100.0,0.05,NO,PM for Work Chairs || PM for Chairs and Stools || PM for Tables and Desks
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,13,related_SIT,related_sit,string,UNCLASSIFIED_STRING,40,40,0,0,10,30,100.0,100.0,0.0,NO,SIT for Furniture || SIT for Pressure Cookers || SIT for Cement
F024,BIS_Schemes_Master.xlsx,BIS_Schemes_Master,14,source_URL,source_url,string,SOURCE_URL,40,40,0,0,1,39,100.0,100.0,0.0,NO,Scheme – I (ISI Mark Scheme)
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,1,scheme_id,scheme_id,string,SCHEME_ID,40,40,0,0,1,39,100.0,100.0,0.0,NO,SCH-II
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,2,scheme_name,scheme_name,string,SCHEME_NAME,40,40,0,0,1,39,100.0,100.0,0.0,NO,Scheme – II (Conformity Assessment / Registration)
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,3,scheme_code,scheme_code,int,SCHEME_ID,40,40,0,0,1,39,100.0,100.0,0.0,NO,2
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,4,scheme_type,scheme_type,string,SCHEME_NAME,40,40,0,0,1,39,100.0,100.0,0.0,NO,Product Certification
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,5,certification_type,certification_type,string,CERTIFICATION_TYPE,40,40,0,0,1,39,100.0,100.0,0.0,NO,ISI Mark
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,6,product,product,string,PRODUCT_NAME,40,40,0,0,40,0,100.0,100.0,0.275,NO,Work Chairs || Chairs and Stools (General Purpose) || Tables and Desks
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,7,IS,is,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,8,mandatory/voluntary,mandatory_voluntary,string,MANDATORY_FLAG,40,40,0,0,1,39,100.0,100.0,0.0,NO,Mandatory
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,9,scope,scope,string,DESCRIPTIVE_TEXT,40,40,0,0,40,0,100.0,100.0,0.575,YES,"Completely manufactured, fabricated, or ready-to-assemble work chairs || General purpose chairs and stools for adults (domestic and non-domesti || Tables and desks for seated, sit-stand, or standing use by adults"
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,10,requirements,requirements,string,DESCRIPTIVE_TEXT,40,40,0,0,40,0,100.0,100.0,1.0,YES,"Compliance with safety, strength, stability, durability, and ergonomic || Compliance with static load, impact, stability, and durability specifi || Compliance with performance, safety, strength, and stability requireme"
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,11,related_QCO,related_qco,string,QCO_REFERENCE,40,40,0,0,13,27,100.0,100.0,0.05,NO,Furniture (Quality Control) Order || Domestic Pressure Cooker (Quality Control) Order || Cement (Quality Control) Order
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,12,related_Product_Manual,related_product_manual,string,UNCLASSIFIED_STRING,40,40,0,0,19,21,100.0,100.0,0.05,NO,PM for Work Chairs || PM for Chairs and Stools || PM for Tables and Desks
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,13,related_SIT,related_sit,string,UNCLASSIFIED_STRING,40,40,0,0,10,30,100.0,100.0,0.0,NO,SIT for Furniture || SIT for Pressure Cookers || SIT for Cement
F025,BIS_Schemes_Master_Scheme_2.xlsx,BIS_Schemes_Master_Scheme_2,14,source_URL,source_url,string,SOURCE_URL,40,40,0,0,1,39,100.0,100.0,0.0,NO,Scheme – II (Conformity Assessment)
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,1,amendment_id,amendment_id,string,PRIMARY_KEY_ID,42,42,0,0,42,0,100.0,100.0,0.0,NO,AM-17631-00 || AM-17632-00 || AM-17633-01
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,2,parent_entity,parent_entity,string,IS_NUMBER,42,42,0,0,40,2,100.0,100.0,0.0,NO,IS 17631 || IS 17632 || IS 17633
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,3,original_version,original_version,string,IS_NUMBER,42,42,0,0,41,1,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,4,amendment_number,amendment_number,string,UNCLASSIFIED_STRING,42,42,0,0,12,30,100.0,100.0,0.0,NO,No separately verified amendment || Amendment No. 1 || Revision
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,5,amendment_date,amendment_date,mixed(int|string),DATE,42,42,0,0,15,27,100.0,100.0,0.0,NO,— || Jan-2026 || 2023
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,6,new_version,new_version,string,IS_NUMBER,42,42,0,0,42,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022 + Amendment 1
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,7,effective_date,effective_date,string,EFFECTIVE_DATE,42,42,0,0,13,29,100.0,100.0,0.0,NO,Current || 09-Jan-2026 || Upon notification
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,8,superseded_document,superseded_document,string,UNCLASSIFIED_STRING,42,42,0,0,17,25,100.0,100.0,0.0,NO,— || IS 17633:2022 without amendment || IS 2347:2017
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,9,superseding_document,superseding_document,string,UNCLASSIFIED_STRING,42,42,0,0,12,30,100.0,100.0,0.0,NO,— || IS 17633:2022 Amendment 1 || IS 2347:2023
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,10,status,status,string,STATUS,42,42,0,0,9,33,100.0,100.0,0.0,NO,Current edition in requested dataset || Implemented || Current
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,11,source_URL,source_url,string,SOURCE_URL,42,42,0,0,15,27,100.0,100.0,0.0,NO,BIS Standards/Product Manual || BIS implementation circular || BIS Product Manual repository
F026,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,12,document_URL,document_url,string,DOCUMENT_URL,42,42,0,0,19,23,100.0,100.0,0.0,NO,BIS Product Manual repository || BIS Circular — Amendment 1 || BIS Product Manuals
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,1,standard_id,standard_id,string,STANDARD_ID,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS-17631-2022 || IS-17632-2022 || IS-17633-2022
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,2,IS number,is_number,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,3,title,title,string,TITLE,40,40,0,0,40,0,100.0,100.0,0.2,NO,WORK CHAIRS - SPECIFICATION || GENERAL PURPOSE CHAIRS AND STOOLS - SPECIFICATION || TABLES AND DESKS - SPECIFICATION
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,4,year,year,int,YEAR,40,40,0,0,15,25,100.0,100.0,0.0,NO,2022 || 2023 || 1988
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,5,part/section,part_section,string,UNCLASSIFIED_STRING,40,40,0,7,5,28,100.0,82.5,0.0,NO,Single Standard || Part 1 || Part 2
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,6,revision,revision,string,UNCLASSIFIED_STRING,40,40,0,0,12,28,100.0,100.0,0.0,NO,Rev 00 || Rev 07 || First Revision
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,7,version,version,mixed(int|string),UNCLASSIFIED_STRING,40,40,0,0,21,19,100.0,100.0,0.0,NO,2022 || 2023 || v1.2 (Includes Amd 1–6)
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,8,publication date,publication_date,date,DATE,40,40,0,0,25,15,100.0,100.0,0.0,NO,2022-03-15 || 2023-08-10 || 1988-06-15
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,9,revision date,revision_date,mixed(date|string),DATE,40,40,0,6,10,24,100.0,85.0,0.0,NO,2023-08-10 || 2019-10-01 || 2020-04-12
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,10,reaffirmation/review date,reaffirmation_review_date,mixed(date|string),DATE,40,40,0,0,12,28,100.0,100.0,0.0,NO,2025 / Scheduled || 2025-11-01 || 2024-03-15
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,11,current status,current_status,string,STATUS,40,40,0,0,14,26,100.0,100.0,0.125,NO,Active (Mandatory under Furniture QCO) || Active (Mandatory) || Active / Mandatory (Cement QCO)
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,12,superseded standard,superseded_standard,string,IS_RELATIONSHIP,40,40,0,6,26,8,100.0,85.0,0.029,NO,None (New Standard) || None (Consolidated) || IS 2347:2017
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,13,superseding standard,superseding_standard,empty,IS_RELATIONSHIP,40,40,0,40,0,0,100.0,0.0,0.0,NO,
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,14,technical committee,technical_committee,string,UNCLASSIFIED_STRING,40,40,0,0,12,28,100.0,100.0,0.6,YES,"CED 35 (Furniture) || MED 33 (Utensils, Cutlery and Domestic Hardware) || CED 02 (Cement and Concrete Sectional Committee)"
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,15,subcommittee,subcommittee,string,UNCLASSIFIED_STRING,40,40,0,0,6,34,100.0,100.0,0.0,NO,CED 35:2 || CED 35:3 || CED 35:4
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,16,product/category,product_category,string,UNCLASSIFIED_STRING,40,40,0,0,39,1,100.0,100.0,0.15,NO,"Office Seating / Work Chairs || Seating Furniture / Chairs & Stools || Workstations, Tables & Desks"
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,17,degree of equivalence,degree_of_equivalence,string,UNCLASSIFIED_STRING,40,40,0,0,27,13,100.0,100.0,0.0,NO,Modified / Derived (ISO 21015 / EN 1335) || Modified (ISO 7173 / EN 16139) || Modified (ISO 21016 / EN 527)
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,18,official URL,official_url,string,URL,40,40,0,0,2,38,100.0,100.0,0.0,NO,https://standards.bis.gov.in/website || Published Standards
F027,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,19,document URL,document_url,string,DOCUMENT_URL,40,40,0,0,2,38,100.0,100.0,0.0,NO,https://standards.bis.gov.in/website || Switch to old portal
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,1,standard_id,standard_id,string,STANDARD_ID,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS-17631-2022 || IS-17632-2022 || IS-17633-2022
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,2,IS number,is_number,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,3,title,title,string,TITLE,40,40,0,0,40,0,100.0,100.0,0.2,NO,WORK CHAIRS - SPECIFICATION || GENERAL PURPOSE CHAIRS AND STOOLS - SPECIFICATION || TABLES AND DESKS - SPECIFICATION
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,4,year,year,int,YEAR,40,40,0,0,15,25,100.0,100.0,0.0,NO,2022 || 2023 || 1988
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,5,part/section,part_section,string,UNCLASSIFIED_STRING,40,40,0,7,5,28,100.0,82.5,0.0,NO,Single Standard || Part 1 || Part 2
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,6,revision,revision,string,UNCLASSIFIED_STRING,40,40,0,0,12,28,100.0,100.0,0.0,NO,Rev 00 || Rev 07 || First Revision
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,7,version,version,mixed(int|string),UNCLASSIFIED_STRING,40,40,0,0,21,19,100.0,100.0,0.0,NO,2022 || 2023 || v1.2 (Includes Amd 1–6)
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,8,publication date,publication_date,date,DATE,40,40,0,0,25,15,100.0,100.0,0.0,NO,2022-03-15 || 2023-08-10 || 1988-06-15
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,9,revision date,revision_date,mixed(date|string),DATE,40,40,0,6,10,24,100.0,85.0,0.0,NO,2023-08-10 || 2019-10-01 || 2020-04-12
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,10,reaffirmation/review date,reaffirmation_review_date,mixed(date|string),DATE,40,40,0,0,12,28,100.0,100.0,0.0,NO,2025 / Scheduled || 2025-11-01 || 2024-03-15
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,11,current status,current_status,string,STATUS,40,40,0,0,14,26,100.0,100.0,0.125,NO,Active (Mandatory under Furniture QCO) || Active (Mandatory) || Active / Mandatory (Cement QCO)
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,12,superseded standard,superseded_standard,string,IS_RELATIONSHIP,40,40,0,6,26,8,100.0,85.0,0.029,NO,None (New Standard) || None (Consolidated) || IS 2347:2017
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,13,superseding standard,superseding_standard,empty,IS_RELATIONSHIP,40,40,0,40,0,0,100.0,0.0,0.0,NO,
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,14,technical committee,technical_committee,string,UNCLASSIFIED_STRING,40,40,0,0,12,28,100.0,100.0,0.6,YES,"CED 35 (Furniture) || MED 33 (Utensils, Cutlery and Domestic Hardware) || CED 02 (Cement and Concrete Sectional Committee)"
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,15,subcommittee,subcommittee,string,UNCLASSIFIED_STRING,40,40,0,0,6,34,100.0,100.0,0.0,NO,CED 35:2 || CED 35:3 || CED 35:4
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,16,product/category,product_category,string,UNCLASSIFIED_STRING,40,40,0,0,39,1,100.0,100.0,0.15,NO,"Office Seating / Work Chairs || Seating Furniture / Chairs & Stools || Workstations, Tables & Desks"
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,17,degree of equivalence,degree_of_equivalence,string,UNCLASSIFIED_STRING,40,40,0,0,27,13,100.0,100.0,0.0,NO,Modified / Derived (ISO 21015 / EN 1335) || Modified (ISO 7173 / EN 16139) || Modified (ISO 21016 / EN 527)
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,18,official URL,official_url,string,URL,40,40,0,0,2,38,100.0,100.0,0.0,NO,https://standards.bis.gov.in/website || Published Standards
F028,BIS_Standards_Details_v2.xlsx,BIS Standards,19,document URL,document_url,string,DOCUMENT_URL,40,40,0,0,2,38,100.0,100.0,0.0,NO,https://standards.bis.gov.in/website || Switch to old portal
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,1,standard_id,standard_id,string,STANDARD_ID,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS-17631-2022 || IS-17632-2022 || IS-17633-2022
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,2,IS number,is_number,string,IS_NUMBER,40,40,0,0,40,0,100.0,100.0,0.0,NO,IS 17631:2022 || IS 17632:2022 || IS 17633:2022
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,3,title,title,string,TITLE,40,40,0,0,40,0,100.0,100.0,0.2,NO,WORK CHAIRS - SPECIFICATION || GENERAL PURPOSE CHAIRS AND STOOLS - SPECIFICATION || TABLES AND DESKS - SPECIFICATION
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,4,year,year,int,YEAR,40,40,0,0,15,25,100.0,100.0,0.0,NO,2022 || 2023 || 1988
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,5,part/section,part_section,string,UNCLASSIFIED_STRING,40,40,0,7,5,28,100.0,82.5,0.0,NO,Single Standard || Part 1 || Part 2
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,6,revision,revision,string,UNCLASSIFIED_STRING,40,40,0,0,12,28,100.0,100.0,0.0,NO,Rev 00 || Rev 07 || First Revision
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,7,version,version,mixed(int|string),UNCLASSIFIED_STRING,40,40,0,0,21,19,100.0,100.0,0.0,NO,2022 || 2023 || v1.2 (Includes Amd 1–6)
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,8,publication date,publication_date,date,DATE,40,40,0,0,25,15,100.0,100.0,0.0,NO,2022-03-15 || 2023-08-10 || 1988-06-15
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,9,revision date,revision_date,mixed(date|string),DATE,40,40,0,6,10,24,100.0,85.0,0.0,NO,2023-08-10 || 2019-10-01 || 2020-04-12
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,10,reaffirmation/review date,reaffirmation_review_date,mixed(date|string),DATE,40,40,0,0,12,28,100.0,100.0,0.0,NO,2025 / Scheduled || 2025-11-01 || 2024-03-15
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,11,current status,current_status,string,STATUS,40,40,0,0,14,26,100.0,100.0,0.125,NO,Active (Mandatory under Furniture QCO) || Active (Mandatory) || Active / Mandatory (Cement QCO)
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,12,superseded standard,superseded_standard,string,IS_RELATIONSHIP,40,40,0,6,26,8,100.0,85.0,0.029,NO,None (New Standard) || None (Consolidated) || IS 2347:2017
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,13,superseding standard,superseding_standard,empty,IS_RELATIONSHIP,40,40,0,40,0,0,100.0,0.0,0.0,NO,
F029,BIS_Standards_Details_v3.xlsx,BIS Standards,14,technical committee,technical_committee,string,UNCLASSIFIED_STRING,40,40,0,0,12,28,100.0,100.0,0.6,YES,"CED 35 (Furniture) || MED 33 (Utensils, Cutlery and Domestic Hardware) || CED 02 (Cement and Concrete Sectional Committee)"
