conflict_id,pair_id,record_key_column,record_key_value,conflicting_column,file_a,sheet_a,source_row_a,value_a,file_b,sheet_b,source_row_b,value_b,value_similarity,value_relationship,conflict_type,resolution_status,phase4_action
CF-03006,DC-0206,is_number,is 8041:1990,source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,15,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,15,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03007,DC-0206,is_number,is 8042:2015,source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,16,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,16,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03008,DC-0206,is_number,is 8043:1991,source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,17,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,17,bis product manuals,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03009,DC-0206,is_number,is 16415:2015,source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,18,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,18,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03010,DC-0206,is_number,is/iec 60947 (part 2):2016,product,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,42,circuit breakers,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,42,low-voltage switchgear and controlgear — circuit breakers,0.3333,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03011,DC-0206,is_number,is/iec 60947 (part 2):2016,source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,42,https://www.bis.gov.in/scheme-x-certification/product-specific-information/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,42,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03012,DC-0206,is_number,is/iec 60947 (part 4-1),product,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,44,contactors and motor starters,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,44,contactors and motor-starters,0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03013,DC-0206,is_number,is/iec 60947 (part 4-1),source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,44,https://www.bis.gov.in/scheme-x-certification/product-specific-information/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,44,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03014,DC-0206,is_number,is/iec 60947 (part 5-1),product,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,45,electromechanical control circuit devices,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,45,electromechanical control circuit devices and switching elements,0.6667,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03015,DC-0206,is_number,is/iec 60947 (part 5-1),source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,45,https://www.bis.gov.in/scheme-x-certification/product-specific-information/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,45,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03016,DC-0206,is_number,is/iec 60947 (part 5-5),product,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,46,electrical emergency stop devices,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,46,electrical emergency stop devices with mechanical latching function,0.5714,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03017,DC-0206,is_number,is/iec 60947 (part 5-5),source_url,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,46,https://www.bis.gov.in/scheme-x-certification/product-specific-information/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,46,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03018,DC-0209,is_number,is 17631:2022,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,2,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,2,(bis lims),0.125,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03019,DC-0209,is_number,is 17632:2022,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,3,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,3,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03020,DC-0209,is_number,is 17633:2022,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,4,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,4,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03021,DC-0209,is_number,is 17634:2022,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,5,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,5,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03022,DC-0209,is_number,is 17635:2022,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,6,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,6,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03023,DC-0209,is_number,is 17636:2022,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,7,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,7,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03024,DC-0209,is_number,is 2347:2023,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,8,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,8,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03025,DC-0209,is_number,is 12600:1989,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,10,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,10,bis product manual repository,0.2222,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03026,DC-0209,is_number,is 269:2015,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,12,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,13,(bureau of indian standards),0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03027,DC-0209,is_number,is 455:2015,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,13,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,14,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03028,DC-0209,is_number,is 8041:1990,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,14,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,15,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03029,DC-0209,is_number,is 8042:2015,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,15,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,16,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03030,DC-0209,is_number,is 8043:1991,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,16,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,17,bis product manuals,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03031,DC-0209,is_number,is 16415:2015,source_url,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,17,https://www.bis.gov.in/product-certification/product-certification-process/,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,18,bis product manual,0.25,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03032,DC-0218,centre_id,ahc-cro-rahc-r-110046,address,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,10,"prop no. 1072, 3rd floor, kucha natwan,chandni chowk area, new delhi, central delhi – 110 006, north delhi, chandni chowk, delhi ,110006",bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,5,"prop no. 1072, 3rd floor, kucha natwan,chandni chowk area, new delhi, central delhi â€“ 110 006, north delhi, chandni chowk, delhi ,110006",0.99,LIKELY_DUPLICATE,VALUE_FORMAT_VARIANT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03033,DC-0218,centre_id,ahc-cro-rahc-r-110046,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,10,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,5,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03034,DC-0218,centre_id,ahc-cro-rahc-r-110046,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,10,01/05/2028,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,5,under suspension from 31/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03035,DC-0218,centre_id,ahc-cro-rahc-r-110058,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,15,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,8,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03036,DC-0218,centre_id,ahc-cro-rahc-r-110058,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,15,29/10/2026,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,8,under suspension from 31/07/2026,0.125,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03037,DC-0218,centre_id,ahc-cro-rahc-r-110082,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,25,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,15,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03038,DC-0218,centre_id,ahc-cro-rahc-r-110082,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,25,08/03/2028,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,15,under suspension from 19/08/2026,0.125,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03039,DC-0218,centre_id,ahc-cro-rahc-r-110085,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,27,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,17,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03040,DC-0218,centre_id,ahc-cro-rahc-r-110085,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,27,27/04/2022,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,17,under suspension from 21/06/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03041,DC-0218,centre_id,ahc-cro-rahc-r-110093,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,31,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,20,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03042,DC-0218,centre_id,ahc-cro-rahc-r-110093,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,31,03/07/2022,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,20,under suspension from 16/06/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03043,DC-0218,centre_id,ahc-cro-rahc-r-110109,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,43,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,23,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03044,DC-0218,centre_id,ahc-cro-rahc-r-110109,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,43,04/12/2028,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,23,under suspension from 07/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03045,DC-0218,centre_id,ahc-cro-rahc-r-110146,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,62,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,34,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03046,DC-0218,centre_id,ahc-cro-rahc-r-110146,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,62,20/06/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,34,under suspension from 07/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03047,DC-0218,centre_id,ahc-cro-rahc-r-110147,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,63,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,35,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03048,DC-0218,centre_id,ahc-cro-rahc-r-110147,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,63,22/05/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,35,under suspension from 07/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03049,DC-0218,centre_id,ahc-cro-rahc-r-110152,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,66,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,37,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03050,DC-0218,centre_id,ahc-cro-rahc-r-110152,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,66,21/09/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,37,under suspension from 20/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03051,DC-0218,centre_id,ahc-cro-rahc-r-110162,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,73,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,39,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03052,DC-0218,centre_id,ahc-cro-rahc-r-110162,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,73,27/11/2027,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,39,under suspension from 07/07/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03053,DC-0218,centre_id,ahc-cro-rahc-r-110178,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,85,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,42,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03054,DC-0218,centre_id,ahc-cro-rahc-r-110178,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,85,02/02/2029,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,42,under suspension from 19/08/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03055,DC-0218,centre_id,ahc-cro-rahc-r-1123649,source_url,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,97,https://www.manakonline.in/manak/ahclistforwebsite,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,50,https://huid.manakonline.in/manak/ahcsuspendcancelledappsforwebsite,0.4286,RELATED_RECORD,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
CF-03056,DC-0218,centre_id,ahc-cro-rahc-r-1123649,validity,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,97,18/08/2028,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,50,under suspension from 03/03/2026,0.0,DIFFERENT_ENTITY,VALUE_DISAGREEMENT,UNRESOLVED_PRESERVE_BOTH,Do NOT overwrite. Keep both values with provenance; set status=REQUIRES_REVIEW on the merged record unless a documented precedence rule is agreed in Phase 3.
